sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f75L_44_042	f75L	44	42	2934	4480	9	965	56.765	0.529	29.029	f75L_44_m1121
f75L_44_043	f75L	44	43	2968	4467	43	982	57.765	2.529	28.765	
f75L_44_044	f75L	44	44	3010	4464	14	80	4.706	0.824	2.059	
f75L_44_045	f75L	44	45	3032	4536	9	6	0.353	0.529	4.118	
f75L_44_046	f75L	44	46	3069	5441	4	6	0.353	0.235	57.353	
f75L_44_047	f75L	44	47	3136	4506	11	944	55.529	0.647	29.941	f75L_44_m1115
f75L_44_048	f75L	44	48	3144	4499	7	6	0.353	0.412	1.941	f75L_44_m1114
f75L_44_049	f75L	44	49	3151	4487	5	8	0.471	0.294	1.294	
f75L_44_050	f75L	44	50	3162	4474	7	11	0.647	0.412	0.618	
f75L_44_051	f75L	44	51	3169	5432	32	18	1.059	1.882	57.176	
f75L_44_052	f75L	44	52	3231	4420	8	10	0.588	0.471	-2.588	
f75L_44_053	f75L	44	53	3262	4461	47	126	7.412	2.765	3.235	f75L_44_m1130
f75L_44_054	f75L	44	54	3306	4598	7	7	0.412	0.412	7.794	
f75L_44_055	f75L	44	55	3318	4411	13	12	0.706	0.765	-3.059	f75L_44_m1116|f75L_44_m1117
f75L_44_056	f75L	44	56	3367	4457	7	7	0.412	0.412	-0.500	f75L_44_m1138
f75L_44_057	f75L	44	57	3425	4462	14	988	58.118	0.824	28.647	f75L_44_m1133
f75L_44_058	f75L	44	58	3457	4420	24	28	1.647	1.412	-2.059	f75L_44_m1136|f75L_44_m1143
f75L_44_059	f75L	44	59	3486	4489	7	9	0.529	0.412	1.441	
f75L_44_060	f75L	44	60	3499	4458	13	17	1.000	0.765	-0.147	f75L_44_m1134|f75L_44_m1140
f75L_44_061	f75L	44	61	3543	4470	8	8	0.471	0.471	0.294	
f75L_44_062	f75L	44	62	3547	4427	12	43	2.529	0.706	-1.206	
f75L_44_063	f75L	44	63	3606	4457	6	7	0.412	0.353	-0.500	f75L_44_m1131
f75L_44_064	f75L	44	64	3654	4433	48	74	4.353	2.824	0.059	
f75L_44_065	f75L	44	65	3710	4457	90	993	58.412	5.294	28.500	
