sid	page	line	x	y	w	h	area	ncomp
632	f28r	23	5734	3181	37	34	527	1
633	f28r	23	5802	3187	32	23	495	1
634	f28r	23	5854	3161	49	57	1218	1
635	f28r	23	5909	3189	34	28	411	1
636	f28r	23	5949	3184	57	44	996	1
637	f28r	23	6027	3184	42	49	786	1
638	f28r	23	6078	3167	52	63	866	1
639	f28r	23	6116	3190	55	50	738	1
640	f28r	23	6182	3190	47	23	610	1
641	f28r	23	6228	3176	52	53	839	1
642	f28r	23	6284	3156	84	54	1143	1
643	f28r	23	6372	3193	40	31	475	1
644	f28r	23	6417	3173	39	49	714	1
645	f28r	23	6472	3149	43	63	967	1
646	f28r	23	6516	3181	31	33	490	1
647	f28r	23	6553	3171	34	47	663	1
648	f28r	23	6594	3186	49	43	769	1
649	f28r	23	6660	3183	45	43	690	1
650	f28r	23	6721	3190	33	25	319	1
651	f28r	23	6754	3163	54	63	753	1
652	f28r	23	6811	3185	43	24	386	1
653	f28r	23	6862	3182	29	23	454	1
654	f28r	23	6892	3182	53	38	724	1
655	f28r	23	6947	3172	38	38	645	1
656	f28r	23	7000	3182	47	25	643	1
657	f28r	23	7057	3181	51	44	758	1
658	f28r	23	7142	3177	31	53	625	1
659	f28r	23	7181	3176	49	44	773	1
660	f28r	23	7244	3177	33	31	479	1
661	f28r	23	7292	3179	38	29	718	2
662	f28r	23	7340	3168	37	39	643	1
663	f28r	23	7378	3184	38	36	580	1
664	f28r	23	7436	3180	40	44	647	1
665	f28r	23	7487	3180	49	43	691	1
666	f28r	23	7535	3175	37	38	578	1
667	f28r	23	7583	3150	46	56	871	1
668	f28r	23	7615	3178	35	29	433	1
669	f28r	23	7667	3182	29	24	442	1
670	f28r	23	7703	3181	32	29	375	1
671	f28r	23	7731	3183	47	49	856	1
672	f28r	23	7770	3186	31	49	756	1
673	f28r	24	5046	3242	53	71	1330	1
674	f28r	24	5105	3292	41	22	526	1
675	f28r	24	5140	3332	23	13	199	1
676	f28r	24	5150	3291	33	24	394	1
677	f28r	24	5164	3294	53	47	656	1
678	f28r	24	5228	3257	35	61	1139	1
679	f28r	24	5278	3282	38	39	719	1
680	f28r	24	5326	3296	28	27	477	1
681	f28r	24	5362	3295	95	42	1497	1
682	f28r	24	5465	3299	41	45	792	1
683	f28r	24	5525	3304	34	51	728	1
684	f28r	24	5569	3298	36	26	415	1
685	f28r	24	5621	3294	29	34	643	1
686	f28r	24	5659	3303	38	24	576	1
687	f28r	24	5693	3293	55	53	844	1
688	f28r	24	5762	3271	34	54	969	1
689	f28r	24	5808	3301	34	24	498	1
690	f28r	24	5845	3294	90	50	1653	1
691	f28r	24	5945	3294	48	50	791	1
692	f28r	24	5995	3286	41	41	796	1
693	f28r	24	6049	3295	41	28	491	1
694	f28r	24	6080	3284	49	41	649	1
695	f28r	24	6145	3288	38	34	527	1
696	f28r	24	6192	3291	49	42	696	1
697	f28r	24	6249	3285	44	37	934	1
698	f28r	24	6307	3292	27	27	358	1
699	f28r	24	6338	3287	32	34	470	1
700	f28r	24	6379	3282	27	38	624	1
701	f28r	24	6423	3291	41	24	499	1
702	f28r	24	6470	3287	41	30	615	1
703	f28r	24	6517	3293	44	23	504	1
704	f28r	24	6575	3292	46	54	735	1
705	f28r	24	6624	3292	51	39	841	1
706	f28r	24	6677	3295	70	46	1276	1
707	f28r	24	6762	3289	26	35	489	1
708	f28r	24	6794	3260	45	53	855	1
709	f28r	24	6847	3270	47	46	915	1
710	f28r	24	6903	3294	40	21	523	1
711	f28r	24	6950	3292	31	27	371	1
712	f28r	24	6980	3291	37	27	430	1
713	f28r	24	7012	3273	78	46	1161	1
714	f28r	24	7104	3286	81	27	1164	1
715	f28r	24	7196	3291	51	26	529	1
716	f28r	24	7249	3294	29	20	354	1
717	f28r	24	7286	3287	48	40	703	1
718	f28r	24	7352	3264	43	49	776	1
719	f28r	24	7401	3293	40	20	391	1
720	f28r	24	7447	3290	37	27	370	1
721	f28r	24	7496	3283	28	35	506	1
722	f28r	24	7534	3288	45	46	697	1
723	f28r	24	7593	3256	38	57	745	1
724	f28r	24	7637	3270	74	46	902	1
725	f28r	24	7720	3286	50	39	796	1
726	f28r	24	7773	3290	28	54	643	1
727	f28r	25	4995	3371	86	86	1529	1
728	f28r	25	5067	3387	52	51	896	1
729	f28r	25	5130	3395	45	30	545	1
730	f28r	25	5169	3395	47	41	880	1
731	f28r	25	5224	3394	32	33	514	1
732	f28r	25	5261	3398	31	51	657	1
733	f28r	25	5300	3396	41	47	774	1
734	f28r	25	5336	3385	50	65	844	1
735	f28r	25	5380	3400	39	32	827	1
736	f28r	25	5423	3406	35	28	420	1
737	f28r	25	5473	3395	33	35	552	1
738	f28r	25	5510	3398	46	32	945	1
739	f28r	25	5564	3401	28	26	426	1
740	f28r	25	5602	3398	29	29	441	1
741	f28r	25	5636	3398	49	47	821	1
742	f28r	25	5697	3397	51	46	849	1
743	f28r	25	5757	3396	46	28	609	1
744	f28r	25	5807	3389	43	45	705	1
745	f28r	25	5864	3394	50	46	876	1
746	f28r	25	5927	3364	37	61	845	1
747	f28r	25	5964	3394	35	34	484	1
748	f28r	25	6011	3392	37	35	749	1
749	f28r	25	6055	3391	47	30	710	1
750	f28r	25	6108	3391	47	49	841	1
751	f28r	25	6159	3378	48	65	891	1
752	f28r	25	6195	3396	73	44	1505	1
753	f28r	25	6271	3393	38	32	481	1
754	f28r	25	6315	3394	46	24	600	1
755	f28r	25	6369	3393	31	57	707	1
756	f28r	25	6408	3390	45	50	859	1
757	f28r	25	6442	3365	76	54	1201	1
758	f28r	25	6523	3388	64	32	1011	1
759	f28r	25	6598	3390	50	47	905	1
760	f28r	25	6642	3353	55	62	1055	1
761	f28r	25	6701	3356	112	87	2506	1
762	f28r	25	6826	3384	51	48	904	1
763	f28r	26	5047	3487	47	67	1456	1
764	f28r	26	5090	3515	73	30	1374	1
765	f28r	26	5171	3499	45	47	992	1
766	f28r	26	5226	3510	38	30	927	1
767	f28r	26	5270	3511	42	42	799	1
768	f28r	26	5327	3507	40	38	871	1
769	f28r	26	5372	3515	37	23	669	1
770	f28r	26	5413	3513	31	29	428	1
771	f28r	26	5441	3511	55	37	979	1
772	f28r	26	5505	3516	29	46	705	1
773	f28r	26	5539	3505	32	35	719	1
774	f28r	26	5581	3511	26	29	401	1
775	f28r	26	5615	3511	29	29	580	1
776	f28r	26	5665	3508	31	43	842	1
777	f28r	26	5706	3513	28	26	474	1
778	f28r	26	5730	3502	38	46	734	1
779	f28r	26	5779	3510	35	35	794	1
780	f28r	26	5812	3504	44	58	892	1
781	f28r	26	5866	3512	37	32	495	1
782	f28r	26	5895	3513	44	30	470	1
783	f28r	26	5940	3500	37	45	675	1
784	f28r	26	5981	3511	40	53	902	1
785	f28r	26	6023	3489	42	56	728	1
786	f28r	26	6058	3498	33	38	575	1
787	f28r	26	6115	3509	22	24	353	1
788	f28r	26	6147	3495	50	44	886	1
789	f28r	26	6208	3506	39	49	714	1
790	f28r	26	6265	3512	28	57	737	1
791	f28r	26	6302	3504	43	44	777	1
792	f28r	26	6356	3506	23	31	365	1
793	f28r	26	6387	3508	27	28	339	1
794	f28r	26	6419	3505	52	43	912	1
795	f28r	26	6481	3502	30	33	436	1
796	f28r	26	6498	3560	32	10	213	1
797	f28r	26	6531	3478	44	87	1251	1
798	f28r	26	6584	3505	56	29	1017	1
799	f28r	26	6652	3492	47	45	761	1
800	f28r	26	6707	3501	39	26	465	1
801	f28r	26	6751	3490	39	45	768	1
802	f28r	26	6795	3503	29	26	353	1
803	f28r	26	6825	3500	44	35	725	1
804	f28r	26	6853	3506	60	46	725	1
805	f28r	26	6916	3504	36	54	825	1
806	f28r	26	6954	3504	53	44	733	1
807	f28r	26	7014	3506	23	27	416	1
808	f28r	26	7043	3507	40	26	603	1
809	f28r	26	7095	3504	48	43	829	1
810	f28r	26	7151	3503	42	43	686	1
811	f28r	26	7210	3508	34	55	667	1
812	f28r	26	7250	3504	40	42	658	1
813	f28r	26	7308	3502	28	39	554	1
814	f28r	26	7343	3496	27	46	674	1
815	f28r	26	7378	3489	33	59	614	1
816	f28r	26	7421	3505	32	29	387	1
817	f28r	26	7467	3507	37	46	648	1
818	f28r	26	7510	3507	35	25	468	1
819	f28r	26	7552	3492	73	39	858	1
820	f28r	26	7623	3489	42	56	697	1
821	f28r	26	7676	3503	38	46	619	1
822	f28r	26	7724	3501	29	26	340	1
823	f28r	26	7752	3496	49	46	952	1
824	f28r	27	5005	3602	71	57	879	1
825	f28r	27	5074	3615	42	45	799	1
826	f28r	27	5128	3613	40	28	892	1
827	f28r	27	5173	3612	29	28	512	1
828	f28r	27	5211	3617	27	23	390	1
829	f28r	27	5223	3601	54	58	774	1
830	f28r	27	5284	3616	42	27	808	1
831	f28r	27	5340	3589	41	53	852	1
832	f28r	27	5381	3604	49	42	797	1
833	f28r	27	5441	3614	36	26	544	1
834	f28r	27	5488	3614	43	43	777	1
835	f28r	27	5539	3611	50	40	845	1
836	f28r	27	5589	3603	43	46	793	1
837	f28r	27	5639	3618	42	23	600	1
838	f28r	27	5688	3614	34	31	481	1
839	f28r	27	5737	3617	42	28	836	1
840	f28r	27	5789	3618	31	29	498	1
841	f28r	27	5836	3618	27	23	414	1
842	f28r	27	5862	3597	55	73	1056	1
843	f28r	27	5915	3608	42	42	608	1
844	f28r	27	5975	3613	33	30	494	1
845	f28r	27	6022	3619	25	25	419	1
846	f28r	27	6059	3615	37	25	550	1
847	f28r	27	6100	3600	48	60	831	1
848	f28r	27	6161	3613	48	30	886	1
849	f28r	27	6221	3606	35	36	618	1
850	f28r	27	6286	3610	32	34	659	1
851	f28r	27	6333	3612	45	45	755	1
852	f28r	27	6371	3598	56	70	892	1
853	f28r	27	6430	3614	36	23	531	1
854	f28r	27	6483	3612	38	23	518	1
855	f28r	27	6529	3608	36	27	376	1
856	f28r	27	6585	3604	28	37	557	1
857	f28r	27	6624	3614	31	28	360	1
858	f28r	27	6645	3605	52	44	722	1
859	f28r	27	6712	3578	40	55	847	1
860	f28r	27	6746	3591	49	61	699	1
861	f28r	27	6791	3599	43	43	653	1
862	f28r	27	6846	3606	50	41	766	1
863	f28r	27	6906	3612	23	22	348	1
864	f28r	27	6929	3583	52	65	756	1
865	f28r	27	6969	3605	42	42	618	1
866	f28r	27	7024	3605	40	32	432	1
867	f28r	27	7074	3611	25	22	365	1
868	f28r	27	7111	3604	35	33	417	1
869	f28r	27	7146	3608	46	55	862	1
870	f28r	27	7202	3605	46	38	907	1
871	f28r	27	7250	3593	56	67	755	1
872	f28r	27	7321	3601	84	63	1548	3
873	f28r	27	7420	3605	39	41	604	1
874	f28r	27	7481	3600	23	40	496	1
875	f28r	27	7503	3575	50	55	843	1
876	f28r	27	7555	3607	32	28	340	1
877	f28r	27	7582	3589	56	61	661	1
878	f28r	27	7648	3607	44	26	346	1
879	f28r	27	7692	3603	48	40	744	1
880	f28r	27	7751	3607	40	26	590	1
881	f28r	28	5043	3713	47	34	611	1
882	f28r	28	5098	3706	43	38	728	1
883	f28r	28	5151	3714	39	29	799	1
884	f28r	28	5214	3721	28	54	669	1
885	f28r	28	5253	3715	38	51	778	1
886	f28r	28	5299	3717	34	28	427	1
887	f28r	28	5356	3716	30	34	562	1
888	f28r	28	5396	3721	34	24	587	1
889	f28r	28	5440	3705	31	43	832	1
890	f28r	28	5483	3720	42	25	640	1
891	f28r	28	5542	3717	44	48	805	1
892	f28r	28	5591	3716	48	43	818	1
893	f28r	28	5645	3687	51	55	949	1
894	f28r	28	5697	3717	40	27	399	1
895	f28r	28	5755	3721	33	32	435	1
896	f28r	28	5784	3714	49	35	631	1
897	f28r	28	5848	3722	41	27	409	1
898	f28r	28	5885	3723	41	40	689	1
899	f28r	28	5937	3728	25	21	360	1
900	f28r	28	5979	3711	24	36	522	1
901	f28r	28	6016	3719	38	29	538	1
902	f28r	28	6066	3719	41	29	757	2
903	f28r	28	6119	3722	29	26	463	1
904	f28r	28	6155	3722	36	26	424	1
905	f28r	28	6188	3688	57	53	926	1
906	f28r	28	6246	3718	38	28	422	1
907	f28r	28	6305	3716	36	25	500	1
908	f28r	28	6349	3716	34	27	410	1
909	f28r	28	6395	3711	45	36	850	1
910	f28r	28	6458	3717	37	29	407	1
911	f28r	28	6499	3683	47	56	927	1
912	f28r	28	6558	3704	31	37	585	1
913	f28r	28	6600	3708	46	43	812	1
914	f28r	28	6654	3714	26	25	416	1
915	f28r	28	6693	3703	34	38	849	1
916	f28r	28	6734	3712	43	30	839	2
917	f28r	28	6773	3736	17	12	73	1
918	f28r	28	6791	3704	25	37	538	1
919	f28r	28	6826	3712	47	47	740	1
920	f28r	28	6878	3700	47	62	757	1
921	f28r	28	6914	3705	48	43	641	1
922	f28r	28	6989	3710	28	56	649	1
923	f28r	28	7029	3710	43	43	640	1
924	f28r	28	7082	3701	30	30	380	1
925	f28r	28	7129	3709	42	24	561	1
926	f28r	28	7177	3706	53	45	866	1
927	f28r	28	7231	3691	74	67	1215	1
928	f28r	28	7313	3697	23	39	531	1
929	f28r	28	7365	3661	41	71	897	3
930	f28r	28	7411	3706	96	42	1271	1
931	f28r	28	7504	3697	44	44	597	1
932	f28r	28	7563	3704	50	42	761	1
933	f28r	28	7616	3678	47	52	874	1
934	f28r	28	7669	3702	35	32	383	1
935	f28r	28	7716	3704	43	28	451	1
936	f28r	28	7764	3698	37	40	436	1
937	f28r	29	4997	3808	92	81	1358	1
938	f28r	29	5096	3824	36	33	513	1
939	f28r	29	5143	3827	46	51	890	1
940	f28r	29	5211	3829	31	53	768	1
941	f28r	29	5255	3826	41	46	807	1
942	f28r	29	5312	3792	32	63	1050	1
943	f28r	29	5354	3832	39	22	515	1
944	f28r	29	5397	3829	29	28	361	1
945	f28r	29	5429	3825	34	31	467	1
946	f28r	29	5482	3823	30	32	453	1
947	f28r	29	5522	3824	31	32	472	1
948	f28r	29	5556	3821	52	43	1013	1
949	f28r	29	5597	3824	61	51	840	1
950	f28r	29	5669	3826	34	24	513	1
951	f28r	29	5711	3826	27	54	736	1
952	f28r	29	5750	3825	45	27	702	1
953	f28r	29	5805	3824	47	31	982	1
954	f28r	29	5847	3815	47	46	738	1
955	f28r	29	5908	3797	46	55	948	1
956	f28r	29	5979	3829	31	54	730	1
957	f28r	29	6023	3827	46	51	771	1
958	f28r	29	6080	3825	42	28	452	1
959	f28r	29	6130	3795	47	55	914	1
960	f28r	29	6179	3821	37	30	491	1
961	f28r	29	6232	3820	49	32	1090	1
962	f28r	29	6293	3816	31	33	596	1
963	f28r	29	6341	3820	46	41	771	1
964	f28r	29	6410	3823	33	31	372	1
965	f28r	29	6443	3802	57	66	814	1
966	f28r	29	6506	3819	34	30	443	1
967	f28r	29	6548	3820	34	26	549	1
968	f28r	29	6597	3817	29	28	552	1
969	f28r	29	6643	3816	47	49	837	1
970	f28r	29	6694	3790	51	53	945	1
971	f28r	29	6754	3822	47	30	481	1
972	f28r	29	6804	3823	25	25	386	1
973	f28r	29	6836	3816	53	44	846	1
974	f28r	29	6912	3795	35	54	829	1
975	f28r	29	6958	3820	51	47	762	1
976	f28r	29	7015	3804	49	64	745	1
977	f28r	29	7075	3821	41	24	528	1
978	f28r	29	7124	3817	41	32	421	1
979	f28r	29	7188	3817	52	46	794	1
980	f28r	29	7259	3816	41	27	523	1
981	f28r	29	7280	3820	63	51	651	1
982	f28r	29	7364	3809	36	42	530	1
983	f28r	29	7419	3818	28	23	405	1
984	f28r	29	7471	3818	28	55	619	1
985	f28r	29	7518	3806	40	34	774	1
986	f28r	29	7573	3811	44	31	770	2
987	f28r	29	7637	3803	25	41	596	1
988	f28r	29	7686	3812	32	28	498	1
989	f28r	29	7730	3809	30	29	406	1
990	f28r	29	7770	3807	31	52	664	1
991	f28r	30	4995	3984	45	17	370	1
992	f28r	30	5041	3939	36	51	743	1
993	f28r	30	5079	3943	42	46	791	1
994	f28r	30	5129	3938	36	33	496	1
995	f28r	30	5188	3942	43	50	800	1
996	f28r	30	5237	3940	34	35	530	1
997	f28r	30	5281	3945	49	32	558	1
998	f28r	30	5334	3944	27	26	435	1
999	f28r	30	5372	3944	43	27	623	1
1000	f28r	30	5421	3921	72	49	1004	1
1001	f28r	30	5492	3923	52	64	933	1
1002	f28r	30	5550	3945	45	22	572	1
1003	f28r	30	5561	3946	68	49	756	1
1004	f28r	30	5646	3933	44	28	620	1
1005	f28r	30	5709	3936	29	22	476	1
1006	f28r	30	5743	3929	30	31	456	1
1007	f28r	30	5778	3935	42	23	500	1
1008	f28r	30	5831	3932	28	26	537	1
1009	f28r	30	5874	3930	49	53	809	1
1010	f28r	30	5926	3915	52	67	830	2
1011	f28r	30	5996	3925	23	40	574	1
1012	f28r	30	6049	3933	26	60	705	1
1013	f28r	30	6087	3894	46	59	972	1
1014	f28r	30	6138	3923	31	41	561	1
1015	f28r	30	6192	3927	26	24	442	1
1016	f28r	30	6216	3907	67	69	1053	1
1017	f28r	30	6288	3930	29	55	634	1
1018	f28r	30	6330	3928	45	45	691	1
1019	f28r	30	6405	3925	26	24	424	1
1020	f28r	30	6439	3923	28	29	399	1
1021	f28r	30	6483	3903	65	54	856	1
1022	f28r	30	6556	3910	41	44	652	1
1023	f28r	30	6624	3917	40	52	669	1
1024	f28r	30	6669	3920	37	35	485	1
1025	f28r	30	6716	3915	35	39	559	1
1026	f28r	30	6758	3921	49	48	727	1
1027	f28r	30	6811	3894	58	57	839	1
1028	f28r	30	6879	3919	33	33	446	1
1029	f28r	30	6926	3924	27	27	454	1
1030	f28r	30	6961	3924	44	25	564	1
1031	f28r	30	7015	3920	38	34	455	1
1032	f28r	30	7068	3920	26	29	477	1
1033	f28r	30	7104	3918	46	30	660	1
1034	f28r	30	7183	3921	32	55	669	1
1035	f28r	30	7224	3918	45	46	725	1
1036	f28r	30	7266	3922	58	45	599	1
1037	f28r	30	7340	3923	26	21	368	1
1038	f28r	30	7381	3879	30	63	882	1
1039	f28r	30	7430	3921	40	23	480	1
1040	f28r	30	7478	3907	50	43	752	1
1041	f28r	30	7545	3917	41	45	617	1
1042	f28r	30	7606	3917	46	30	432	1
1043	f28r	30	7643	3908	55	43	652	1
1044	f28r	30	7716	3911	44	32	806	2
1045	f28r	30	7776	3907	25	34	534	1
1046	f28r	31	5040	4046	54	62	1155	1
1047	f28r	31	5095	4039	36	30	470	1
1048	f28r	31	5131	4034	40	45	773	1
1049	f28r	31	5185	4047	44	48	824	1
1050	f28r	31	5244	4047	24	26	428	1
1051	f28r	31	5277	4044	29	32	461	1
1052	f28r	31	5324	4048	30	61	724	1
1053	f28r	31	5366	4045	41	51	792	1
1054	f28r	31	5425	4042	43	31	957	1
1055	f28r	31	5476	4042	50	42	905	1
1056	f28r	31	5531	4016	50	55	959	1
1057	f28r	31	5592	4042	28	39	583	1
1058	f28r	31	5632	4047	47	24	559	1
1059	f28r	31	5680	4029	49	43	803	1
1060	f28r	31	5748	4045	51	43	768	1
1061	f28r	31	5820	4042	44	27	471	1
1062	f28r	31	5876	4042	42	27	638	1
1063	f28r	31	5924	4039	31	32	404	1
1064	f28r	31	5953	4037	51	41	884	1
1065	f28r	31	6021	4002	78	79	1928	1
1066	f28r	31	6092	4037	65	33	1016	1
1067	f28r	31	6181	4035	39	33	487	1
1068	f28r	31	6214	4027	48	41	719	1
1069	f28r	31	6280	4035	33	28	536	1
1070	f28r	31	6323	4033	28	28	397	1
1071	f28r	31	6345	4003	57	54	964	1
1072	f28r	31	6373	4032	79	56	913	1
1073	f28r	31	6462	4027	43	56	788	1
1074	f28r	31	6524	4027	29	53	670	1
1075	f28r	31	6565	4026	45	29	640	1
1076	f28r	31	6627	4023	43	30	813	1
1077	f28r	31	6669	4014	41	46	661	1
1078	f28r	31	6727	4007	69	53	850	1
1079	f28r	31	6808	4000	37	52	890	1
1080	f28r	31	6828	4026	69	50	690	1
1081	f28r	31	6912	4019	44	47	737	1
1082	f28r	31	6970	4010	28	34	441	1
1083	f28r	31	6995	4011	54	46	871	1
1084	f28r	31	7067	4016	26	29	473	1
1085	f28r	31	7102	3986	32	58	895	1
1086	f28r	31	7141	4008	49	36	704	1
1087	f28r	31	7201	4014	44	27	608	1
1088	f28r	31	7238	4008	50	47	764	1
1089	f28r	31	7314	4014	25	27	420	1
1090	f28r	31	7350	4013	41	28	755	1
1091	f28r	31	7402	4010	42	31	789	2
1092	f28r	31	7453	4015	39	24	443	1
1093	f28r	31	7499	4012	48	40	724	1
1094	f28r	31	7564	4015	27	46	489	1
1095	f28r	31	7606	4005	50	45	797	1
1096	f28r	31	7667	4014	34	25	446	1
1097	f28r	31	7711	4010	30	28	382	1
1098	f28r	31	7729	4011	54	57	903	1
1099	f28r	31	7787	4018	14	41	191	2
1100	f28r	32	5021	4138	53	52	988	1
1101	f28r	32	5087	4157	31	26	543	1
1102	f28r	32	5095	4159	76	51	859	1
1103	f28r	32	5172	4158	50	57	953	1
1104	f28r	32	5233	4125	28	57	904	1
1105	f28r	32	5272	4157	43	25	570	1
1106	f28r	32	5320	4146	49	42	844	2
1107	f28r	32	5378	4125	49	53	912	1
1108	f28r	32	5429	4153	38	31	487	1
1109	f28r	32	5467	4142	37	45	746	1
1110	f28r	32	5528	4147	24	41	485	1
1111	f28r	32	5566	4157	26	24	461	1
1112	f28r	32	5596	4136	48	67	948	1
1113	f28r	32	5654	4157	27	54	610	1
1114	f28r	32	5696	4154	44	46	762	1
1115	f28r	32	5762	4144	45	39	942	1
1116	f28r	32	5819	4151	43	30	830	2
1117	f28r	32	5876	4149	47	45	770	1
1118	f28r	32	5940	4139	54	46	951	1
1119	f28r	32	5994	4115	59	56	1004	1
1120	f28r	32	6027	4143	69	57	826	1
1121	f28r	32	6103	4139	45	52	874	1
1122	f28r	32	6160	4138	26	31	405	1
1123	f28r	32	6190	4139	53	47	898	1
1124	f28r	32	6262	4142	49	49	736	1
1125	f28r	32	6316	4138	36	31	410	1
1126	f28r	32	6348	4131	41	44	676	1
1127	f28r	32	6398	4138	50	46	780	1
1128	f28r	32	6454	4115	46	50	823	1
1129	f28r	32	6513	4134	33	39	581	1
1130	f28r	32	6559	4139	45	28	571	1
1131	f28r	32	6608	4140	38	33	430	1
1132	f28r	32	6656	4135	50	40	686	1
1133	f28r	32	6727	4096	45	57	887	1
1134	f28r	32	6776	4126	34	31	418	1
1135	f28r	32	6827	4129	30	37	530	1
1136	f28r	32	6865	4131	27	26	446	1
1137	f28r	32	6902	4130	45	26	547	1
1138	f28r	32	6946	4113	57	56	735	1
1139	f28r	32	7008	4125	38	30	417	1
1140	f28r	32	7058	4131	36	29	398	1
1141	f28r	32	7089	4123	47	38	550	1
1142	f28r	32	7148	4129	37	26	499	1
1143	f28r	32	7195	4125	32	30	414	1
1144	f28r	32	7235	4122	48	36	897	1
1145	f28r	32	7249	4169	40	12	286	1
1146	f28r	32	7290	4129	31	44	461	1
1147	f28r	32	7330	4125	39	27	485	1
1148	f28r	32	7388	4122	29	28	485	1
1149	f28r	32	7441	4124	46	47	652	1
1150	f28r	32	7488	4104	37	73	649	1
1151	f28r	32	7529	4100	12	9	67	1
1152	f28r	32	7547	4122	29	32	388	1
1153	f28r	32	7584	4126	33	22	326	1
1154	f28r	32	7636	4121	24	27	402	1
1155	f28r	32	7672	4111	47	40	632	1
1156	f28r	32	7729	4119	45	29	535	1
1157	f28r	32	7781	4124	20	20	204	1
1158	f28r	33	4643	4232	20	20	263	1
1159	f28r	33	5021	4242	68	72	1264	1
1160	f28r	33	5075	4256	50	43	849	1
1161	f28r	33	5130	4272	43	33	485	1
1162	f28r	33	5162	4264	49	43	743	1
1163	f28r	33	5228	4270	32	30	580	1
1164	f28r	33	5269	4271	29	32	387	1
1165	f28r	33	5293	4234	52	62	1005	1
1166	f28r	33	5348	4277	35	28	399	1
1167	f28r	33	5386	4259	48	60	735	1
1168	f28r	33	5458	4267	40	46	794	1
1169	f28r	33	5504	4263	59	48	773	1
1170	f28r	33	5580	4237	49	60	913	1
1171	f28r	33	5632	4270	40	30	782	1
1172	f28r	33	5674	4257	47	51	755	1
1173	f28r	33	5745	4267	42	30	599	1
1174	f28r	33	5760	4307	38	15	263	1
1175	f28r	33	5799	4272	37	38	516	1
1176	f28r	33	5856	4249	43	45	755	1
1177	f28r	33	5914	4267	29	25	479	1
1178	f28r	33	5951	4266	40	26	554	1
1179	f28r	33	6003	4259	33	31	455	1
1180	f28r	33	6040	4266	50	23	536	1
1181	f28r	33	6092	4263	45	28	604	1
1182	f28r	33	6159	4252	27	40	584	1
1183	f28r	33	6210	4260	42	31	910	1
1184	f28r	33	6259	4265	39	24	610	1
1185	f28r	33	6313	4260	31	37	359	2
1186	f28r	33	6350	4259	46	30	478	1
1187	f28r	33	6401	4253	35	39	572	1
1188	f28r	33	6448	4225	48	60	955	1
1189	f28r	33	6496	4253	42	29	543	1
1190	f28r	33	6549	4253	33	29	412	1
1191	f28r	33	6593	4252	48	51	796	1
1192	f28r	33	6659	4252	44	30	455	1
1193	f28r	33	6708	4251	45	51	715	1
1194	f28r	33	6768	4252	29	28	409	1
1195	f28r	33	6818	4251	31	26	455	1
1196	f28r	33	6859	4254	44	31	460	1
1197	f28r	33	6902	4214	58	62	968	1
1198	f28r	33	6963	4248	33	26	373	1
1199	f28r	33	7016	4237	48	39	860	1
1200	f28r	33	7023	4294	40	15	257	1
1201	f28r	33	7064	4250	38	47	506	1
1202	f28r	33	7114	4246	42	25	565	1
1203	f28r	33	7172	4210	30	58	946	1
1204	f28r	33	7213	4247	45	22	513	1
1205	f28r	33	7256	4290	33	9	172	1
1206	f28r	33	7263	4244	37	28	367	1
1207	f28r	33	7290	4247	48	48	470	1
1208	f28r	33	7356	4244	28	59	584	1
1209	f28r	33	7396	4236	46	47	708	1
1210	f28r	33	7454	4240	37	22	321	2
1211	f28r	33	7502	4236	26	25	372	1
1212	f28r	33	7542	4240	43	48	628	1
1213	f28r	33	7594	4210	44	76	769	1
1214	f28r	33	7633	4205	19	16	161	1
1215	f28r	33	7652	4222	30	45	566	1
1216	f28r	33	7701	4225	41	36	629	1
1217	f28r	33	7753	4235	29	26	482	1
1218	f28r	33	7789	4236	12	26	145	2
1219	f28r	34	5044	4378	65	52	1239	1
1220	f28r	34	5118	4371	47	59	953	1
1221	f28r	34	5187	4381	30	27	538	1
1222	f28r	34	5225	4376	41	32	667	1
1223	f28r	34	5270	4367	46	60	862	1
1224	f28r	34	5320	4374	36	34	467	1
1225	f28r	34	5372	4372	42	37	882	1
1226	f28r	34	5438	4381	31	52	701	1
1227	f28r	34	5483	4378	42	49	776	1
1228	f28r	34	5530	4369	46	49	821	1
1229	f28r	34	5591	4381	41	23	543	1
1230	f28r	34	5642	4379	33	31	437	1
1231	f28r	34	5667	4368	46	51	850	1
1232	f28r	34	5727	4368	40	46	720	1
1233	f28r	34	5778	4382	41	24	547	1
1234	f28r	34	5828	4378	36	30	446	1
1235	f28r	34	5861	4375	51	38	654	1
1236	f28r	34	5923	4346	46	54	853	1
1237	f28r	34	5969	4371	42	32	445	1
1238	f28r	34	6020	4367	47	34	699	1
1239	f28r	34	6074	4375	48	24	570	1
1240	f28r	34	6132	4372	27	27	471	1
1241	f28r	34	6174	4372	44	29	461	1
1242	f28r	34	6240	4371	33	28	502	1
1243	f28r	34	6280	4367	34	29	419	1
1244	f28r	34	6316	4408	35	16	273	1
1245	f28r	34	6321	4360	39	36	810	1
1246	f28r	34	6352	4368	49	52	589	1
1247	f28r	34	6429	4365	27	27	417	1
1248	f28r	34	6463	4363	27	32	387	1
1249	f28r	34	6498	4367	38	22	499	1
1250	f28r	34	6544	4365	40	24	517	1
1251	f28r	34	6587	4353	41	34	567	1
1252	f28r	34	6655	4327	57	55	1045	1
1253	f28r	34	6692	4344	57	69	900	1
