id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page	ours_hit	bourdeau_hit	aymeloglu_hit	held_by
9648	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 260–265.	Madrid	BRAH_Signatura-9/26_17	1522 -	Spanish		12	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9647	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 257–259.	Madrid	BRAH_Signatura-9/26_16	1522 -	Spanish		6	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9646	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 252.	Madrid	BRAH_Signatura-9/26_15	-	Spanish		2	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9645	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 243–244.	Madrid	BRAH_Signatura-9/26_14	-	Spanish		4	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9643	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 189–191.	Madrid	BRAH_Signatura-9/26_12	1522 -	Spanish		6	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9641	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 173–174.	Madrid	BRAH_Signatura-9/26_9	1522 -	Spanish		4	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9640	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 139–141.	Madrid	BRAH_Signatura-9/26_8	1522 -	Spanish		6	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9639	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 111–115.	Madrid	BRAH_Signatura-9/26_7	1522 -	Spanish		10	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9637	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 76.	Madrid	BRAH_Signatura-9/26_5	1522 -	Spanish		1	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9636	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 68–71.	Madrid	BRAH_Signatura-9/26_4	-	Spanish		7	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9635	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 20–22.	Madrid	BRAH_Signatura-9/26_3	1522 -	Spanish		5	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9634	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 14-16.	Madrid	BRAH_Signatura-9/26_2	1522 -	Spanish		6	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9633	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/26, f. 4-7.	Madrid	BRAH_Signatura-9/26_1	-	Spanish		8	3	queue	lopehurtado[read in part];r9658[already solved];sanchez1522[read in part]	catalogue/decode-ranked.md	ours:queue
9632	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 198-205.	Madrid	BRAH_Signatura-9/25_14	1522 -	Spanish		18	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9631	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 182-189.	Madrid	BRAH_Signatura-9/25_13	1522 -	Spanish		15	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9630	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 180.	Madrid	BRAH_Signatura-9/25_12	1522 -	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9629	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 158-159.	Madrid	BRAH_Signatura-9/25_11	1522 -	Spanish		3	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9628	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 156-157.	Madrid	BRAH_Signatura-9/25_10	-	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9627	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 145-148.	Madrid	BRAH_Signatura-9/25_9	-			4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9626	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 141-144.	Madrid	BRAH_Signatura-9/25_8	-	Spanish		9	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9624	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 135-136.	Madrid	BRAH_Signatura-9/25_6	-			4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9623	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 133-134.	Madrid	BRAH_Signatura-9/25_5	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9622	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 75.	Madrid	BRAH_Signatura-9/25_4	1522 -	Spanish		1	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9621	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 56.	Madrid	BRAH_Signatura-9/25_3	1522 -	Spanish		1	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9620	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 24.	Madrid	BRAH_Signatura-9/25_2	1522 -	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9619	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/25, f. 16-17.	Madrid	BRAH_Signatura-9/25_1	1522 -	Spanish		3	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9618	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 246.	Madrid	BRAH_Signatura-9/24_27	1522 -	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9617	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 241-245.	Madrid	BRAH_Signatura-9/24_26	1522 -	Spanish		9	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9616	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 224-228.	Madrid	BRAH_Signatura-9/24_25	-	Spanish		9	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9615	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 218-219.	Madrid	BRAH_Signatura-9/24_24	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9614	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 208-210.	Madrid	BRAH_Signatura-9/24_23	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9612	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 167-169.	Madrid	BRAH_Signatura-9/24_21	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9611	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 139.	Madrid	BRAH_Signatura-9/24_20	1522 -	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9610	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 132-134.	Madrid	BRAH_Signatura-9/24_19	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9609	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 107-109.	Madrid	BRAH_Signatura-9/24_18	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9608	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 96-97.	Madrid	BRAH_Signatura-9/24_17	-			3	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9607	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 65-68.	Madrid	BRAH_Signatura-9/24_16	1522 -	Spanish		8	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9606	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 44-45.	Madrid	BRAH_Signatura-9/24_15	1522 -			2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9604	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 18-19.	Madrid	BRAH_Signatura-9/24_13	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9603	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 13-14.	Madrid	BRAH_Signatura-9/24_12	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9602	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 258-263.	Madrid	BRAH_Signatura-9/23_30	1522 -	Spanish		12	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9601	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 217-218.	Madrid	BRAH_Signatura-9/23_29	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9600	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f.198-199.	Madrid	BRAH_Signatura-9/23_28	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9599	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f.182.	Madrid	BRAH_Signatura-9/23_27	1522 -	Spanish		2	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9598	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f.137-138v.	Madrid	BRAH_Signatura-9/23_26	1522 -	Spanish		4	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9597	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f.115-116v.	Madrid	BRAH_Signatura-9/23_25	1522 -	Spanish		6	3		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9596	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 104-105v.	Madrid	BRAH_Signatura-9/23_24	1522 -			3	4		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9595	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 92–93v.	Madrid	BRAH_Signatura-9/23_24	1522 -	Spanish		4	4		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9594	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 73-75v.	Madrid	BRAH_Signatura-9/23_23	1522 -	Spanish		6	4		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9593	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 27-28v.	Madrid	BRAH_Signatura-9/23_22	1522 -			4	4		lopehurtado[read in part];sanchez1522[read in part]	catalogue/decode-ranked.md	bourdeau:lopehurtado
9588	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_39	Naples	ASN_Ministerio.degli.affari.esteri.2337_39	1823 -			2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9587	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_38	Naples	ASN_Ministerio.degli.affari.esteri.2337_38	1816 -	Italian?		3	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9586	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_37	Naples	ASN_Ministerio.degli.affari.esteri.2337_37	-			3	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9585	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_36	Naples	ASN_Ministerio.degli.affari.esteri.2337_36	1819 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9584	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_35	Naples	ASN_Ministerio.degli.affari.esteri.2337_35	1819 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9583	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_34	Naples	ASN_Ministerio.degli.affari.esteri.2337_34	1819 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9582	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_33	Naples	ASN_Ministerio.degli.affari.esteri.2337_33	1817 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9579	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_30	Naples	ASN_Ministerio.degli.affari.esteri.2337_30	1816 -	Italian		4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9570	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_21	Naples	ASN_Ministerio.degli.affari.esteri.2337_21	1823 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9567	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_18	Naples	ASN_Ministerio.degli.affari.esteri.2337_18	-	Italian		4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9566	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_17	Naples	ASN_Ministerio.degli.affari.esteri.2337_17	-	Italian	Italian	6	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9565	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_16	Naples	ASN_Ministerio.degli.affari.esteri.2337_16	-	Italian		4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9564	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_15	Naples	ASN_Ministerio.degli.affari.esteri.2337_15	-	Italian		4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9563	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_14	Naples	ASN_Ministerio.degli.affari.esteri.2337_14	-	Italian		4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9562	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_13	Naples	ASN_Ministerio.degli.affari.esteri.2337_13	1816 -	Italian		2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9561	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_12	Naples	ASN_Ministerio.degli.affari.esteri.2337_12	1816 -	Italian		7	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9560	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_11	Naples	ASN_Ministerio.degli.affari.esteri.2337_11	1816 -	Italian		2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9559	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_10	Naples	ASN_Ministerio.degli.affari.esteri.2337_10	1816 -	Italian		2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9558	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_9	Naples	ASN_Ministerio.degli.affari.esteri.2337_9	1816 -	Italian		2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9557	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_8	Naples	ASN_Ministerio.degli.affari.esteri.2337_8	1816 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9556	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_7	Naples	ASN_Ministerio.degli.affari.esteri.2337_7	1816 -	Italian		1	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9555	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_6	Naples	ASN_Ministerio.degli.affari.esteri.2337_6	1816 -	Italian		2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9554	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_5	Naples	ASN_Ministerio.degli.affari.esteri.2337_5	-			4	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9553	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_4	Naples	ASN_Ministerio.degli.affari.esteri.2337_4	1816 -			2	4	queue	castelcicala1816[read in part]	CATALOGUE.md	ours:queue
9529	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 199–201.	Madrid	BRAH_Signatura-9/24_11	1521 - 1522			3	4	catalog	lopehurtado[read in part];sanchez1522[read in part];sanchez1523[already solved]	catalogue/decode-ranked.md	ours:catalog
9528	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 194–197.	Madrid	BRAH_Signatura-9/24_10	1521 - 1522			4	4	catalog	lopehurtado[read in part];sanchez1522[read in part];sanchez1523[already solved]	catalogue/decode-ranked.md	ours:catalog
9527	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 162–164.	Madrid	BRAH_Signatura-9/24_9	1521 - 1522			3	4	catalog	lopehurtado[read in part];sanchez1522[read in part];sanchez1523[already solved]	catalogue/decode-ranked.md	ours:catalog
9526	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 147–150.	Madrid	BRAH_Signatura-9/24_8	1521 - 1522	Spanish		4	4	catalog	lopehurtado[read in part];sanchez1522[read in part];sanchez1523[already solved]	catalogue/decode-ranked.md	ours:catalog
