id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page
9596	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 104-105v.	Madrid	BRAH_Signatura-9/23_24	1522 -			3	4
9595	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 92–93v.	Madrid	BRAH_Signatura-9/23_24	1522 -	Spanish		4	4
9594	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 73-75v.	Madrid	BRAH_Signatura-9/23_23	1522 -	Spanish		6	4
9593	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 27-28v.	Madrid	BRAH_Signatura-9/23_22	1522 -			4	4
9588	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_39	Naples	ASN_Ministerio.degli.affari.esteri.2337_39	1823 -			2	4
9587	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_38	Naples	ASN_Ministerio.degli.affari.esteri.2337_38	1816 -	Italian?		3	4
9586	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_37	Naples	ASN_Ministerio.degli.affari.esteri.2337_37	-			3	4
9585	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_36	Naples	ASN_Ministerio.degli.affari.esteri.2337_36	1819 -	Italian		1	4
9584	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_35	Naples	ASN_Ministerio.degli.affari.esteri.2337_35	1819 -	Italian		1	4
9583	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_34	Naples	ASN_Ministerio.degli.affari.esteri.2337_34	1819 -	Italian		1	4
9582	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_33	Naples	ASN_Ministerio.degli.affari.esteri.2337_33	1817 -	Italian		1	4
9579	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_30	Naples	ASN_Ministerio.degli.affari.esteri.2337_30	1816 -	Italian		4	4
9570	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_21	Naples	ASN_Ministerio.degli.affari.esteri.2337_21	1823 -	Italian		1	4
9567	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_18	Naples	ASN_Ministerio.degli.affari.esteri.2337_18	-	Italian		4	4
9566	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_17	Naples	ASN_Ministerio.degli.affari.esteri.2337_17	-	Italian	Italian	6	4
9565	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_16	Naples	ASN_Ministerio.degli.affari.esteri.2337_16	-	Italian		4	4
9564	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_15	Naples	ASN_Ministerio.degli.affari.esteri.2337_15	-	Italian		4	4
9563	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_14	Naples	ASN_Ministerio.degli.affari.esteri.2337_14	-	Italian		4	4
9562	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_13	Naples	ASN_Ministerio.degli.affari.esteri.2337_13	1816 -	Italian		2	4
9561	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_12	Naples	ASN_Ministerio.degli.affari.esteri.2337_12	1816 -	Italian		7	4
9560	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_11	Naples	ASN_Ministerio.degli.affari.esteri.2337_11	1816 -	Italian		2	4
9559	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_10	Naples	ASN_Ministerio.degli.affari.esteri.2337_10	1816 -	Italian		2	4
9558	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_9	Naples	ASN_Ministerio.degli.affari.esteri.2337_9	1816 -	Italian		2	4
9557	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_8	Naples	ASN_Ministerio.degli.affari.esteri.2337_8	1816 -	Italian		1	4
9556	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_7	Naples	ASN_Ministerio.degli.affari.esteri.2337_7	1816 -	Italian		1	4
9555	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_6	Naples	ASN_Ministerio.degli.affari.esteri.2337_6	1816 -	Italian		2	4
9554	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_5	Naples	ASN_Ministerio.degli.affari.esteri.2337_5	-			4	4
9553	Non-decrypted	Cipher	Naples ,Archivio di Stato di Napoli, Ministerio degli affari esteri 2337_4	Naples	ASN_Ministerio.degli.affari.esteri.2337_4	1816 -			2	4
9529	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 199–201.	Madrid	BRAH_Signatura-9/24_11	1521 - 1522			3	4
9528	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 194–197.	Madrid	BRAH_Signatura-9/24_10	1521 - 1522			4	4
9527	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 162–164.	Madrid	BRAH_Signatura-9/24_9	1521 - 1522			3	4
9526	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 147–150.	Madrid	BRAH_Signatura-9/24_8	1521 - 1522	Spanish		4	4
9525	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 120–125.	Madrid	BRAH_Signatura-9/24_7	1521 - 1522	Spanish		3	4
9524	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 120–125.	Madrid	BRAH_Signatura-9/24_6	1521 - 1522	Spanish		6	4
9523	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 112–116.	Madrid	BRAH_Signatura-9/24_5	1521 - 1522	Spanish		5	4
9522	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 96.	Madrid	BRAH_Signatura-9/24_4	1522 -			3	4
9521	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 92–94.	Madrid	BRAH_Signatura-9/24_3	1521 - 1522	Spanish?		3	4
9520	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 71–75.	Madrid	BRAH_Signatura-9/24_2	1521 - 1522			5	4
9519	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/24, f. 28–32.	Madrid	BRAH_Signatura-9/24_1	1521 - 1522			5	4
9518	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 272–275.	Madrid	BRAH_Signatura-9/23_20	1521 - 1522			4	4
9517	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 251–254.	Madrid	BRAH_Signatura-9/23_19	1521 - 1522			4	4
9516	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 241–243.	Madrid	BRAH_Signatura-9/23_18	1521 - 1522			3	4
9515	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 232–233.	Madrid	BRAH_Signatura-9/23_17	1521 - 1522			2	4
9514	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 221–223.	Madrid	BRAH_Signatura-9/23_16	1521 - 1522			3	4
9513	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 202–204.	Madrid	BRAH_Signatura-9/23_15	1521 - 1522			3	4
9512	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 190–192.	Madrid	BRAH_Signatura-9/23_14	1521 - 1522			3	4
9511	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 171–176.	Madrid	BRAH_Signatura-9/23_13	1521 - 1522			6	4
9510	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 121–125.	Madrid	BRAH_Signatura-9/23_12	1521 - 1522	Spanish?		5	4
9509	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 104.	Madrid	BRAH_Signatura-9/23_11	1522 -			1	4
9508	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 100–102.	Madrid	BRAH_Signatura-9/23_10	1521 - 1522			3	4
9507	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 96–98.	Madrid	BRAH_Signatura-9/23_9	1521 - 1522			3	5
9506	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 88–89.	Madrid	BRAH_Signatura-9/23_8	1521 - 1522			3	5
9505	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 76–77.	Madrid	BRAH_Signatura-9/23_7	1522 -			2	5
9504	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 62–66.	Madrid	BRAH_Signatura-9/23_6	1521 - 1522	Spanish?		5	5
9503	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 50–54.	Madrid	BRAH_Signatura-9/23_5	1521 - 1522			5	5
9502	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 40–42.	Madrid	BRAH_Signatura-9/23_4	1521 - 1522			3	5
9501	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 34–36.	Madrid	BRAH_Signatura-9/23_3	1521 - 1522			3	5
9500	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 17–19.	Madrid	BRAH_Signatura-9/23_2	1521 - 1522			3	5
9499	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/23, f. 1–5.	Madrid	BRAH_Signatura-9/23_1	1521 - 1522			5	5
9498	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 581–584.	Madrid	BRAH_Signatura-9/28_11	1524 -	Spanish		4	5
9497	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 577–579.	Madrid	BRAH_Signatura-9/28_10	1523 -	Spanish		3	5
9496	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 482–483.	Madrid	BRAH_Signatura-9/28_9	1523 -	Spanish		2	5
9495	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 480–481.	Madrid	BRAH_Signatura-9/28_8	1523 -	Spanish		2	5
9494	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 478–479.	Madrid	BRAH_Signatura-9/28_7	1524 -	Spanish		2	5
9493	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 449–455.	Madrid	BRAH_Signatura-9/28_6	1523 -	Spanish		7	5
9492	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 443–448.	Madrid	BRAH_Signatura-9/28_5	1523 -	Spanish		6	5
9491	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 440–442.	Madrid	BRAH_Signatura-9/28_4	1523 -	Spanish		3	5
9490	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 252–253.	Madrid	BRAH_Signatura-9/28_3	1523 -	Spanish		2	5
9489	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 250–251.	Madrid	BRAH_Signatura-9/28_2	1523 -	Spanish		2	5
9488	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/28, f. 248–249.	Madrid	BRAH_Signatura-9/28_1	1523 -	Spanish		2	5
9487	Non-decrypted	Cipher	Madrid ,Biblioteca de la Real Academia de la Historia, Signatura 9/17, f. 31–33.	Madrid	BRAH_Signatura-9/17_1	1517 -	Spanish		4	5
9482	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Mélanges de Colbert 11, f 479.	Paris	BnF_Mélanges-de-Colbert-11_1	1654 -	French		6	5
9462	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3829, no. 38, f. 89.	Paris	BnF_Français 3829_2	1629 -	French		2	5
9461	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3829, no. 37, f. 87.	Paris	BnF_Français 3829_1	1629 -	French		1	5
9460	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3623, no. 78, f. 111.	Paris	BnF_Français 3623_9	1591 -	French		1	5
9459	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3623, no. 60, f. 88.	Paris	BnF_Français 3623_8	1590 -	French	French	2	5
9451	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3621, no. 116, f. 130.	Paris	BnF_Français 3621_8	1592 -	French		1	5
9449	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF), Français 3621, no. 97, f. 109.	Paris	BnF_Français 3621_6	1592 -	French		1	5
9436	Non-decrypted	Cipher	Paris ,Bibliotheque nationale de France (BnF),Français 3616, no 64.	Paris	BnF_Français-3616_4	1500 - 1599	French		1	5
9426	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 281.	München	BayHStA_KAA_4591_281	1619 -	...		10	5
9409	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 240-243.	München	BayHStA_KAA_4591_240	1475 - 1625			8	5
9367	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 169.	München	BayHStA_KAA_4591_169	1475 - 1625	...		1	5
9325	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 129.	München	BayHStA_KAA_4591_129	1475 - 1625			3	5
9319	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 96-114.	München	BayHStA_KAA_4591_096	1475 - 1625			17	5
9291	Non-decrypted	Cipher	München ,Bavaria Main State Archive, Kurbayern Äußeres Archiv 4591 f 36.	München	BayHStA_KAA_4591_036	1475 - 1625			1	5
9256	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 172.	London	BL_Add_MS_4136_172	1559 -			1	5
9255	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 169-171.	London	BL_Add_MS_4136_169	1560 - 1562			3	5
9254	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 167-168.	London	BL_Add_MS_4136_167	1562 - 1564			2	5
9253	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 166.	London	BL_Add_MS_4136_166	1564 -			1	5
9252	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 163-165.	London	BL_Add_MS_4136_163	1562 - 1564			3	5
9251	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 161-163.	London	BL_Add_MS_4136_161	1567 -			3	5
9250	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 159-161.	London	BL_Add_MS_4136_159	1563 - 1567			3	5
9249	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 158.	London	BL_Add_MS_4136_158	1562 -			1	5
9248	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 157.	London	BL_Add_MS_4136_157_2	1562 -			1	5
9247	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 157.	London	BL_Add_MS_4136_157	1563 -			1	5
9246	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 155-157.	London	BL_Add_MS_4136_155	1563 -			3	5
9245	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 153-155.	London	BL_Add_MS_4136_153	1563 -			3	5
9244	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 151-153.	London	BL_Add_MS_4136_151	1562 -			3	5
9243	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 150-151.	London	BL_Add_MS_4136_150	1562 -			2	5
9242	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 149-150.	London	BL_Add_MS_4136_149	1562 -			2	5
9241	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 148-149.	London	BL_Add_MS_4136_148	1563 -			2	6
9240	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 146-148.	London	BL_Add_MS_4136_146	1562 -			3	6
9239	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 143-146.	London	BL_Add_MS_4136_143	1562 -			4	6
9238	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 142-143.	London	BL_Add_MS_4136_142	1562 -			2	6
9237	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 141-142.	London	BL_Add_MS_4136_141	1562 -			2	6
9236	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 140.	London	BL_Add_MS_4136_140	1562 - 1563			1	6
9235	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 138-139.	London	BL_Add_MS_4136_138	1563 -			2	6
9234	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 136-138.	London	BL_Add_MS_4136_136	1563 -			3	6
9233	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 135-136.	London	BL_Add_MS_4136_135	1562 -			2	6
9232	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 134-135.	London	BL_Add_MS_4136_134_2	1562 -			2	6
9231	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 134.	London	BL_Add_MS_4136_134	1562 -			1	6
9230	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 133.	London	BL_Add_MS_4136_133	1562 -			1	6
9229	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 129-133.	London	BL_Add_MS_4136_129	1562 -			5	6
9228	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 123-129.	London	BL_Add_MS_4136_123	1562 -			7	6
9227	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 122-123.	London	BL_Add_MS_4136_122	1559 -			2	6
9226	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 120-122.	London	BL_Add_MS_4136_120	1559 -			3	6
9225	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 118-120.	London	BL_Add_MS_4136_118	1559 -			3	6
9224	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 116-118.	London	BL_Add_MS_4136_116	1559 -			3	6
9223	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 112-116.	London	BL_Add_MS_4136_112	1559 -			5	6
9222	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 111-112.	London	BL_Add_MS_4136_111	1559 - 1560			2	6
9221	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 110.	London	BL_Add_MS_4136_110	1559 - 1560			1	6
9220	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 110.	London	BL_Add_MS_4136_110	1559 - 1560		English	1	6
9218	Non-decrypted	Cipher	London ,British Library, Add MS 32256 f 235.	London	BL_Add_MS_32256_235	1753 -	...		2	6
8871	Non-decrypted	Cipher	London ,British Library, Add MS 32280 f 3.	London	BL_Add_MS_32280_003	1723 - 1842			1	6
8870	Non-decrypted	Cipher	London ,British Library, Add MS 32280 f 1-2.	London	BL_Add_MS_32280_001	1723 - 1842			3	6
8774	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 95.	London	BL_Add_MS_61575_095	1702 - 1723		French?	1	6
8756	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 44.	London	BL_Add_MS_61575_044	1710 -	French?		2	6
8755	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 38-41.	London	BL_Add_MS_61575_038	1710 -	French?		5	6
8624	Non-decrypted	Cipher	London ,British Library, Add MS 72438 f 10.	London	BL_Add_MS_72438_010	1646 -	English		2	6
8623	Non-decrypted	Cipher	London ,British Library, Add MS 72438 f 9.	London	BL_Add_MS_72438_009	1646 -	English		1	6
8613	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 363.	London	BL_Cotton_MS_Vespanian_C_IV_363	1529 -	English?		2	6
8602	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 341.	London	BL_Cotton_MS_Vespanian_C_IV_341	1529 -	English?		2	6
8589	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 313.	London	BL_Cotton_MS_Vespanian_C_IV_313	1529 -	English?		1	6
8587	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 311.	London	BL_Cotton_MS_Vespanian_C_IV_311	1529 -	English?		1	6
8586	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 310e.	London	BL_Cotton_MS_Vespanian_C_IV_310e	1529 -	English?		2	6
8585	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 310d.	London	BL_Cotton_MS_Vespanian_C_IV_310d	1529 -	English?		2	6
8582	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 300.	London	BL_Cotton_MS_Vespanian_C_IV_300	1528 -			1	6
8578	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 284.	London	BL_Cotton_MS_Vespanian_C_IV_284	1528 -	English?		2	6
8574	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 259-261.	London	BL_Cotton_MS_Vespanian_C_IV_259	1528 -	English?		6	6
8573	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 238-239.	London	BL_Cotton_MS_Vespanian_C_IV_238	1527 -	English?		4	6
8572	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 214-218.	London	BL_Cotton_MS_Vespanian_C_IV_214	1527 -	English?		9	6
8561	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 166.	London	BL_Cotton_MS_Vespanian_C_IV_166	1527 -	English		2	6
8557	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 162.	London	BL_Cotton_MS_Vespanian_C_IV_162	1527 -	English		2	6
8556	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 161.	London	BL_Cotton_MS_Vespanian_C_IV_161	1527 -	English		2	6
8555	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 160.	London	BL_Cotton_MS_Vespanian_C_IV_160	1527 -	English		2	6
