ciphertext_path	ct_status	key_path	key_office	key_years	key_lang	design	coverage	n_tokens	score	z_shuffled	z_valuefreq	stat	pass_real	pass_null	dictword_share	rank_of_this_key_for_ct	known_pair	verdict
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.671	73	-1.2474	4.36	2.16	4.36	False	True	0.827		no	short
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.753	73	-1.279	3.74	1.55	3.74	False	True	0.812		no	short
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.906	32	-1.494	2.11	3.39	3.39	False	True	0.711		no	short
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.897	979	-1.0079	28.18	6.47	28.18	False	True	0.876		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.897	979	-1.0079	28.18	6.47	28.18	False	True	0.876		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	1.0	1107	-1.061	26.85	5.74	26.85	False	True	0.896		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	1.0	1107	-1.061	26.85	5.74	26.85	False	True	0.896	2	no	own
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.989	2456	-1.1293	25.75	6.56	25.75	False	True	0.878		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.989	2456	-1.1293	25.75	6.56	25.75	False	True	0.878		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.819	1545	-1.2029	25.22	7.15	25.22	False	True	0.841		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.819	1545	-1.2029	25.22	7.15	25.22	False	True	0.841	4	no	own
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.933	3096	-1.2541	17.71	4.95	17.71	False	True	0.818		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.933	3096	-1.2541	17.71	4.95	17.71	False	True	0.818		no	unusable-key
ciphers/rah-canada-1869/ciphertext.tsv	solved	ciphers/rah-canada-1869/key.tsv	?	1869	es	monoalphabetic	1.0	667	-0.9081	16.34	3.49	16.34	False	True	0.916	1	no	own
ciphers/dupuy452-carpi-1520/ciphertext.txt	found-solved	ciphers/dupuy452-carpi-1520/key.tsv	?	1520	fr	nomenclator	0.87	6037	-1.0805	16.14	2.17	16.14	False	True	0.875	1	no	own
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.962	237	-0.9872	14.98	3.89	14.98	False	True	0.929		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.962	237	-0.9872	14.98	3.89	14.98	False	True	0.929		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.839	1393	-1.34	14.94	7.08	14.94	False	True	0.8		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.839	1393	-1.34	14.94	7.08	14.94	False	True	0.8	7	no	own
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/espagnol142-mercy-1648/key.tsv	?	2026	fr	homophonic	1.0	522	-1.2666	14.68	3.92	14.68	False	True	0.831	1	no	own
ciphers/clair349-este-guise-1556/ciphertext.tsv	found-solved	ciphers/clair349-este-guise-1556/key_decode.tsv	?	2026	fr	nomenclator	0.942	1020	-1.2252	14.31	4.35	14.31	False	True	0.821	1	no	own
ciphers/fr2980-gramont/ciphertext.txt	?	ciphers/fr2980-gramont/key.tsv	?	1530	fr	homophonic	1.0	568	-1.3421	13.57	4.36	13.57	False	True	0.805	1	no	own
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.961	882	-1.332	13.33	4.31	13.33	False	True	0.811		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.961	882	-1.332	13.33	4.31	13.33	False	True	0.811		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.932	4087	-1.5155	13.18	5.72	13.18	False	True	0.734		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.932	4087	-1.5155	13.18	5.72	13.18	False	True	0.734		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.966	1542	-1.4757	12.37	4.08	12.37	False	True	0.749		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.966	1542	-1.4757	12.37	4.08	12.37	False	True	0.749		no	unusable-key
ciphers/august-van-saksen-1561-64/ciphertext_126.tsv	partial	ciphers/august-van-saksen-1561-64/key_98.tsv	?	1561-1564	de	nomenclator	0.983	240	-1.1548	11.21	4.76	11.21	False	True	0.494	1	no	own
ciphers/fr5160-letellier-1653/ciphertext_f86.tsv	open	ciphers/fr5160-letellier-1653/key_1659_f86only.tsv	?	1653-1661	fr	nomenclator	0.957	280	-1.1478	9.74	2.26	9.74	False	True	0.849	1	no	own
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/oxenstierna-gustav-adolf-1632/key.tsv	Oxenstierna, Gustav II Adolf -> Axel Oxenstierna	1632	fr	homophonic	0.9	771	-1.5584	9.26	3.38	9.26	False	True	0.741	1	no	own
ciphers/clair1067-brienne-poland-1646/ciphertext.txt	solved	ciphers/clair1067-brienne-poland-1646/key_1646.tsv	?	1646	fr	nomenclator	1.0	338	-0.9894	8.65	3.27	8.65	False	True	0.898	1	no	own
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.95	1532	-0.8989	8.65	8.07	8.65	False	True	0.938		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.9	261	-1.3475	8.37	5.67	8.37	False	True	0.795		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.9	261	-1.3475	8.37	5.67	8.37	False	True	0.795	11	no	own
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/szembek-bk1560/key.tsv	?	?	it	monoalphabetic	1.0	434	-1.4314	8.22	2.17	8.22	False	True	0.823	1	no	own
ciphers/august-van-saksen-1561-64/ciphertext_53.tsv	partial	ciphers/august-van-saksen-1561-64/key_53.tsv	?	1561-1564	de	monoalphabetic	0.995	364	-1.3419	6.86	3.15	6.86	False	True	0.522	1	no	own
ciphers/august-van-saksen-1561-64/ciphertext_57.tsv	partial	ciphers/august-van-saksen-1561-64/key_74.tsv	?	1561-1564	de	nomenclator	0.983	300	-1.1831	6.74	4.08	6.74	False	True	0.442	1	no	own
ciphers/gunther-van-schwarzburg-1561/ciphertext_5109.tsv	found-solved	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.996	230	-1.4386	6.57	3.52	6.57	False	True	0.393		no	unusable-key
ciphers/vanbeuningen-dewitt-1657/ciphertext.tsv	partial	ciphers/vanbeuningen-dewitt-1657/key.tsv	Van Beuningen circle -> Johan de Witt: the same letter survives as a plain copy and a	1657	nl	code	0.999	862	-1.5293	0.69	6.49	6.49	False	True	0.312	1	no	own
ciphers/na-schonenberg-1678-1716/ciphertext.tsv	partial	ciphers/na-schonenberg-1678-1716/key.tsv	?	1678-1716	es	homophonic	0.989	279	-1.6127	5.8	2.07	5.8	False	True	0.761	1	no	own
ciphers/trew-posthius-1614-18/ciphertext_1618.tsv	found-solved	ciphers/trew-posthius-1614-18/key_1618.tsv	Two letters, Erasmus Posthius -> Johann Christoph Eysenmenger — UB Erlangen	1614	la	monoalphabetic	1.0	40	-1.3059	5.68	3.46	5.68	False	True	0.95	1	no	own
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.878	172	-0.902	3.49	5.61	5.61	False	True	0.924	2	no	own
ciphers/gunther-van-schwarzburg-1561/ciphertext_5109.txt	found-solved	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.892	251	-1.4813	5.12	3.48	5.12	False	True	0.393		no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.81	163	-1.6685	3.36	4.99	4.99	False	True	0.714		no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.81	163	-1.6685	3.36	4.99	4.99	False	True	0.714		no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.797	719	-0.9713	4.07	4.96	4.96	False	True	0.911	1	no	own
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.828	204	-1.7498	4.65	4.12	4.65	False	True	0.729		no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.828	204	-1.7498	4.65	4.12	4.65	False	True	0.729		no	unusable-key
ciphers/fr20140-danzay-1557/ciphertext.txt	found-solved	ciphers/fr20140-danzay-1557/key.tsv	BnF fr.20140 — Charles de Danzay -> Henri II / Cardinal of Lorraine	1557	fr	nomenclator	0.89	638	-1.1978	4.59	2.04	4.59	False	True	0.834	1	no	own
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/antt-fcc-costacabral-1865/key.tsv	?	1865	pt	nomenclator	0.976	84	-1.0003	4.06	0.21	4.06	True	True	0.905	1	no	own
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.814	226	-1.5281	3.83	3.72	3.83	False	True	0.654	14	yes	own
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.814	226	-1.5281	3.83	3.72	3.83	False	True	0.654		yes	unusable-key
ciphers/na-suriname-map-1781/ciphertext.tsv	partial	ciphers/na-suriname-map-1781/key.tsv	?	1781	nl	monoalphabetic	0.679	56	-1.46	3.48	1.49	3.48	False	True	0.447	1	no	own
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.854	3008	-1.706	1.36	3.42	3.42	False	True	0.642		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.854	3008	-1.706	1.36	3.42	3.42	False	True	0.642		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.961	813	-2.0453	2.91	3.29	3.29	False	False	0.471		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.589	73	-1.3556	3.29	2.78	3.29	False	True	0.776		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.961	813	-2.0453	2.91	3.29	3.29	False	False	0.471	16	no	own
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.589	73	-1.3556	3.29	2.78	3.29	False	True	0.776		no	unusable-key
ciphers/gunther-van-schwarzburg-1561/ciphertext.tsv	found-solved	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.913	953	-1.4785	3.28	2.9	3.28	False	True	0.35	3	no	own
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.782	1308	-2.3794	-2.71	3.25	3.25	False	False	0.371		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.816	1029	-2.024	3.01	3.22	3.22	False	False	0.49		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.816	1029	-2.024	3.01	3.22	3.22	False	False	0.49		no	unusable-key
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.814	1308	-2.3496	-3.08	3.18	3.18	False	False	0.309		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.802	1030	-2.0256	2.68	3.16	3.16	False	False	0.484		no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.802	1030	-2.0256	2.68	3.16	3.16	False	False	0.484		no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.812	32	-1.8226	0.81	3.12	3.12	False	False	0.862		no	none
ciphers/august-van-saksen-1561-64/ciphertext_126.tsv	partial	ciphers/august-van-saksen-1561-64/key.tsv	?	1561-1564	de	nomenclator	0.983	240	-1.7115	-3.22	3.1	3.1	False	False	0.211		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_7205.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.957	3008	-1.4809	3.1	1.64	3.1	False	True	0.747		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.897	813	-2.0081	3.09	2.57	3.09	False	False	0.515		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.836	73	-1.5957	0.4	3.05	3.05	False	True	0.715		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_5801.tsv	Nassau -> Willem van Oranje	1573-1574	fr	homophonic	0.998	3008	-1.8594	-0.35	2.95	2.95	False	True	0.643		no	none
ciphers/gunther-van-schwarzburg-1561/ciphertext_8246.txt	found-solved	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.891	955	-1.496	2.92	2.78	2.92	False	True	0.345		no	unusable-key
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/lodewijk-van-nassau-1573-74/key_full.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	1.0	434	-1.912	2.89	-1.46	2.89	False	False	0.058		no	none
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/lodewijk-van-nassau-1573-74/key_full.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.814	1308	-2.3496	-2.94	2.85	2.85	False	False	0.309		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_7205.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.849	73	-1.2822	2.84	1.7	2.84	False	True	0.789		no	none
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.814	1308	-2.3496	-2.03	2.83	2.83	False	False	0.309		no	unusable-key
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.814	1308	-2.3496	-2.03	2.83	2.83	False	False	0.309		no	unusable-key
ciphers/august-van-saksen-1561-64/ciphertext_53.tsv	partial	ciphers/august-van-saksen-1561-64/key_74.tsv	?	1561-1564	de	nomenclator	0.896	364	-1.6768	-4.47	2.82	2.82	False	False	0.147		no	none
ciphers/fr3987-nevers-revol-1593/ciphertext.tsv	blocked	ciphers/fr3986-nevers-revol-1593/key.tsv	Nevers -> Revol	1593	fr	nomenclator	0.909	308	-1.5147	0.84	2.79	2.79	False	True	0.772		no	unusable-key
ciphers/fr3987-nevers-revol-1593/ciphertext.tsv	blocked	ciphers/fr3987-nevers-revol-1593/key.tsv	Nevers -> Revol	1593	fr	nomenclator	0.909	308	-1.5147	0.84	2.79	2.79	False	True	0.772	1	no	own
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.601	669	-1.8426	1.18	2.79	2.79	False	True	0.59		no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.863	204	-1.7647	2.73	2.48	2.73	False	True	0.668		no	none
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.889	900	-1.9598	1.0	2.72	2.72	False	False	0.752		no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key_full.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.906	32	-1.494	2.71	2.55	2.71	False	True	0.711		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.903	3008	-1.6655	2.69	1.74	2.69	False	True	0.662		no	none
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	1.0	434	-1.912	2.65	-1.02	2.65	False	False	0.058		no	none
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.885	434	-1.8986	2.64	-2.67	2.64	False	False	0.086		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_full.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.849	73	-1.5433	1.02	2.63	2.63	False	True	0.739		no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/lodewijk-van-nassau-1573-74/key_5801.tsv	Nassau -> Willem van Oranje	1573-1574	fr	homophonic	0.916	261	-1.604	2.59	2.06	2.59	False	True	0.757		no	none
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.896	193	-2.2962	-2.05	2.56	2.56	False	False	0.358		no	none
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.896	193	-2.2962	-2.05	2.56	2.56	False	False	0.358		no	none
ciphers/fr20140-danzay-1557/ciphertext_f36.tsv	found-solved	ciphers/fr20140-danzay-1557/key.tsv	BnF fr.20140 — Charles de Danzay -> Henri II / Cardinal of Lorraine	1557	fr	nomenclator	0.94	67	-1.4525	2.53	0.41	2.53	False	True	0.723	2	no	own
ciphers/trew-posthius-1614-18/ciphertext_1614.tsv	found-solved	ciphers/trew-posthius-1614-18/key.tsv	Two letters, Erasmus Posthius -> Johann Christoph Eysenmenger — UB Erlangen	1614	la	monoalphabetic	1.0	69	-1.8846	2.49	2.0	2.49	False	False	0.696	1	no	own
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.889	900	-1.9598	2.48	2.06	2.48	False	False	0.752		no	none
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/lodewijk-van-nassau-1573-74/key_5801.tsv	Nassau -> Willem van Oranje	1573-1574	fr	homophonic	0.643	669	-1.496	2.44	0.3	2.44	False	True	0.742		no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key_4614.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.775	769	-1.9334	2.43	1.41	2.43	False	False	0.496		no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.84	769	-1.7711	2.4	-0.27	2.4	False	True	0.573		no	none
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.756	45	-2.194	-0.32	2.39	2.39	False	False	0.559		no	none
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/lodewijk-van-nassau-1573-74/axmerge3/key_full_v2.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.756	45	-2.194	-0.32	2.39	2.39	False	False	0.559		no	none
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/lodewijk-van-nassau-1573-74/key_5801.tsv	Nassau -> Willem van Oranje	1573-1574	fr	homophonic	0.887	771	-1.5548	2.39	0.81	2.39	False	True	0.687		no	none
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/lodewijk-van-nassau-1573-74/key_7206.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.509	57	-1.6083	2.38	0.83	2.38	False	False	0.683		no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/jan-van-nassau-1572-75/key_5549.tsv	?	1572-1575	fr	nomenclator	0.812	32	-1.626	2.35	1.98	2.35	False	False	0.667		no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/lodewijk-van-nassau-1573-74/key.tsv	Nassau -> Willem van Oranje	1573-1574	fr	nomenclator	0.812	32	-1.626	2.35	1.98	2.35	False	False	0.667		no	unusable-key
