crop_file	line_no	token_no	token	note
f28r_L11_s2.jpg	2	1	[C06]	overlap-continuation, new tokens begin
f28r_L11_s2.jpg	2	2	z	
f28r_L11_s2.jpg	2	3	v	
f28r_L11_s2.jpg	2	4	x	
f28r_L11_s2.jpg	2	5	[C20]	distinctive box-with-double-internal-bars, repeated 3x in a row
f28r_L11_s2.jpg	2	6	[C20]	repeat of triple group
f28r_L11_s2.jpg	2	7	[C20]	repeat of triple group
f28r_L11_s2.jpg	2	8	[C09]	
f28r_L11_s2.jpg	2	9	[C04]	
f28r_L11_s2.jpg	2	10	[C01]	
f28r_L11_s2.jpg	2	11	[C11]	
f28r_L11_s2.jpg	2	12	[C10]	
f28r_L11_s2.jpg	2	13	T	
f28r_L11_s2.jpg	2	14	o	
f28r_L11_s2.jpg	2	15	[C06]	
f28r_L11_s2.jpg	2	16	[C04]	
f28r_L11_s2.jpg	2	17	I	
f28r_L11_s2.jpg	2	18	[C04]	
f28r_L11_s2.jpg	2	19	[C14]	
f28r_L11_s2.jpg	2	20	7	
f28r_L11_s2.jpg	2	21	[C04]	
f28r_L11_s2.jpg	2	22	z	
f28r_L11_s2.jpg	2	23	x	
f28r_L11_s2.jpg	2	24	[C11]	
f28r_L11_s2.jpg	2	25	[C10]	line ends at crop right margin
f28r_L12_s1.jpg	1	1	n	
f28r_L12_s1.jpg	1	2	v	
f28r_L12_s1.jpg	1	3	I	
f28r_L12_s1.jpg	1	4	[C01]	
f28r_L12_s1.jpg	1	5	s	
f28r_L12_s1.jpg	1	6	z	
f28r_L12_s1.jpg	1	7	f	
f28r_L12_s1.jpg	1	8	[C10]	
f28r_L12_s1.jpg	1	9	[C04]	
f28r_L12_s1.jpg	1	10	[C06]	
f28r_L12_s1.jpg	1	11	o	
f28r_L12_s1.jpg	1	12	[C01]	
f28r_L12_s1.jpg	1	13	v	
f28r_L12_s1.jpg	1	14	E	
f28r_L12_s1.jpg	1	15	[C06]	
f28r_L12_s1.jpg	1	16	v	
f28r_L12_s1.jpg	1	17	[C10]	
f28r_L12_s1.jpg	1	18	I	
f28r_L12_s1.jpg	1	19	[C06]	
f28r_L12_s1.jpg	1	20	[C13]	
f28r_L12_s1.jpg	1	21	[C10]	
f28r_L12_s1.jpg	1	22	[C04]	
f28r_L12_s1.jpg	1	23	[C11]	
f28r_L12_s1.jpg	1	24	[C07]	
f28r_L12_s1.jpg	1	25	o	
f28r_L12_s1.jpg	1	26	I	
f28r_L12_s1.jpg	1	27	[C09]	
f28r_L12_s1.jpg	1	28	[C04]	
f28r_L12_s1.jpg	1	29	[C13]	
f28r_L12_s1.jpg	1	30	[C10]	
f28r_L12_s1.jpg	1	31	[C01]	
f28r_L12_s1.jpg	1	32	[C06]	
f28r_L12_s1.jpg	1	33	[C10]	
f28r_L12_s1.jpg	1	34	[C20]	line cut at crop edge, continues s2 (triple-box group starts)
f28r_L12_s1.jpg	2	1	[C01]	
f28r_L12_s1.jpg	2	2	[C06]	
f28r_L12_s1.jpg	2	3	[C13]	
f28r_L12_s1.jpg	2	4	x	
f28r_L12_s1.jpg	2	5	[C09]	
f28r_L12_s1.jpg	2	6	[C04]	
f28r_L12_s1.jpg	2	7	[C11]	tall mark with crossbar and descender loop below (Ϯ-like), kept as C11 variant, flagged
f28r_L12_s1.jpg	2	8	m	
f28r_L12_s1.jpg	2	9	[C10]	
f28r_L12_s1.jpg	2	10	v	
f28r_L12_s1.jpg	2	11	h	
f28r_L12_s1.jpg	2	12	[C06]	
f28r_L12_s1.jpg	2	13	o	
f28r_L12_s1.jpg	2	14	E	
f28r_L12_s1.jpg	2	15	[C13]	
f28r_L12_s1.jpg	2	16	s	
f28r_L12_s1.jpg	2	17	[C13]	
f28r_L12_s1.jpg	2	18	f	
f28r_L12_s1.jpg	2	19	[C04]	
f28r_L12_s1.jpg	2	20	[C21]	circle with cross of two lines inside (spoked), new code distinct from C06/C19
f28r_L12_s1.jpg	2	21	E	
f28r_L12_s1.jpg	2	22	o	
f28r_L12_s1.jpg	2	23	f	
f28r_L12_s1.jpg	2	24	[C04]	
f28r_L12_s1.jpg	2	25	?	small loop/hook mark, unresolved shape
f28r_L12_s1.jpg	2	26	[C10]	
f28r_L12_s1.jpg	2	27	I	
f28r_L12_s1.jpg	2	28	[C01]	
f28r_L12_s1.jpg	2	29	[C13]	
f28r_L12_s1.jpg	2	30	[C06]	
f28r_L12_s1.jpg	2	31	[C13]	
f28r_L12_s1.jpg	2	32	z	
f28r_L12_s1.jpg	2	33	v	
f28r_L12_s1.jpg	2	34	[C06]	line cut at crop edge, continues s2
f28r_L12_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f28r_L12_s2.jpg	1	2	[C07]	
f28r_L12_s2.jpg	1	3	o	
f28r_L12_s2.jpg	1	4	I	
f28r_L12_s2.jpg	1	5	[C09]	
f28r_L12_s2.jpg	1	6	[C04]	
f28r_L12_s2.jpg	1	7	[C13]	
f28r_L12_s2.jpg	1	8	[C10]	
f28r_L12_s2.jpg	1	9	[C01]	
f28r_L12_s2.jpg	1	10	[C06]	
f28r_L12_s2.jpg	1	11	[C10]	
f28r_L12_s2.jpg	1	12	[C20]	
f28r_L12_s2.jpg	1	13	[C20]	
f28r_L12_s2.jpg	1	14	[C20]	
f28r_L12_s2.jpg	1	15	7	
f28r_L12_s2.jpg	1	16	[C04]	
f28r_L12_s2.jpg	1	17	[C01]	
f28r_L12_s2.jpg	1	18	[C13]	
f28r_L12_s2.jpg	1	19	[C10]	
f28r_L12_s2.jpg	1	20	[C11]	
f28r_L12_s2.jpg	1	21	s	
f28r_L12_s2.jpg	1	22	[C19]	
f28r_L12_s2.jpg	1	23	[C01]	
f28r_L12_s2.jpg	1	24	o	
f28r_L12_s2.jpg	1	25	[C19]	
f28r_L12_s2.jpg	1	26	[C01]	
f28r_L12_s2.jpg	1	27	[C13]	
f28r_L12_s2.jpg	1	28	R	
f28r_L12_s2.jpg	1	29	z	
f28r_L12_s2.jpg	1	30	v	
f28r_L12_s2.jpg	1	31	[C01]	
f28r_L12_s2.jpg	1	32	v	
f28r_L12_s2.jpg	1	33	[C07]	
f28r_L12_s2.jpg	1	34	o	
f28r_L12_s2.jpg	1	35	I	
f28r_L12_s2.jpg	1	36	[C01]	
f28r_L12_s2.jpg	1	37	7	line ends near crop margin, faint comma-like mark follows (punctuation, not tokenised)
f28r_L12_s2.jpg	2	1	o	overlap-continuation, new tokens begin
f28r_L12_s2.jpg	2	2	f	
f28r_L12_s2.jpg	2	3	[C04]	
f28r_L12_s2.jpg	2	4	?	small hook/loop under baseline, unresolved
f28r_L12_s2.jpg	2	5	[C10]	
f28r_L12_s2.jpg	2	6	I	
f28r_L12_s2.jpg	2	7	[C01]	
f28r_L12_s2.jpg	2	8	[C13]	
f28r_L12_s2.jpg	2	9	[C13]	
f28r_L12_s2.jpg	2	10	z	
f28r_L12_s2.jpg	2	11	v	
f28r_L12_s2.jpg	2	12	[C13]	
f28r_L12_s2.jpg	2	13	[C18]	
f28r_L12_s2.jpg	2	14	T	
f28r_L12_s2.jpg	2	15	v	
f28r_L12_s2.jpg	2	16	[C01]	
f28r_L12_s2.jpg	2	17	[C01]	
f28r_L12_s2.jpg	2	18	[C04]	
f28r_L12_s2.jpg	2	19	[C01]	
f28r_L12_s2.jpg	2	20	[C11]	
f28r_L12_s2.jpg	2	21	[C01]	
f28r_L12_s2.jpg	2	22	[C13]	
f28r_L12_s2.jpg	2	23	v	
f28r_L12_s2.jpg	2	24	[C10]	
f28r_L12_s2.jpg	2	25	[C09]	
f28r_L12_s2.jpg	2	26	z	
f28r_L12_s2.jpg	2	27	3	
f28r_L12_s2.jpg	2	28	[C13]	
f28r_L12_s2.jpg	2	29	[C01]	
f28r_L12_s2.jpg	2	30	[C04]	
f28r_L12_s2.jpg	2	31	R	
f28r_L12_s2.jpg	2	32	z	line ends at crop right margin
f28r_L13_s1.jpg	1	1	E	
f28r_L13_s1.jpg	1	2	o	
f28r_L13_s1.jpg	1	3	f	
f28r_L13_s1.jpg	1	4	[C04]	
f28r_L13_s1.jpg	1	5	[C01]	
f28r_L13_s1.jpg	1	6	[C13]	
f28r_L13_s1.jpg	1	7	[C10]	
f28r_L13_s1.jpg	1	8	T	
f28r_L13_s1.jpg	1	9	[C01]	
f28r_L13_s1.jpg	1	10	o	
f28r_L13_s1.jpg	1	11	[C04]	
f28r_L13_s1.jpg	1	12	I	
f28r_L13_s1.jpg	1	13	[C09]	
f28r_L13_s1.jpg	1	14	n	
f28r_L13_s1.jpg	1	15	v	
f28r_L13_s1.jpg	1	16	[C11]	
f28r_L13_s1.jpg	1	17	[C10]	
f28r_L13_s1.jpg	1	18	o	
f28r_L13_s1.jpg	1	19	6	numeral 6, new literal
f28r_L13_s1.jpg	1	20	7	
f28r_L13_s1.jpg	1	21	[C06]	
f28r_L13_s1.jpg	1	22	[C13]	
f28r_L13_s1.jpg	1	23	f	
f28r_L13_s1.jpg	1	24	[C01]	
f28r_L13_s1.jpg	1	25	z	
f28r_L13_s1.jpg	1	26	f	
f28r_L13_s1.jpg	1	27	[C11]	
f28r_L13_s1.jpg	1	28	7	
f28r_L13_s1.jpg	1	29	[C04]	
f28r_L13_s1.jpg	1	30	[C11]	
f28r_L13_s1.jpg	1	31	[C10]	
f28r_L13_s1.jpg	1	32	[C04]	
f28r_L13_s1.jpg	1	33	[C06]	
f28r_L13_s1.jpg	1	34	[C13]	line cut at crop edge, continues s2
f28r_L13_s1.jpg	2	1	l	
f28r_L13_s1.jpg	2	2	z	
f28r_L13_s1.jpg	2	3	v	
f28r_L13_s1.jpg	2	4	[C01]	
f28r_L13_s1.jpg	2	5	R	
f28r_L13_s1.jpg	2	6	[C07]	
f28r_L13_s1.jpg	2	7	o	
f28r_L13_s1.jpg	2	8	I	
f28r_L13_s1.jpg	2	9	[C06]	
f28r_L13_s1.jpg	2	10	[C13]	
f28r_L13_s1.jpg	2	11	v	
f28r_L13_s1.jpg	2	12	[C19]	
f28r_L13_s1.jpg	2	13	z	
f28r_L13_s1.jpg	2	14	f	
f28r_L13_s1.jpg	2	15	R	
f28r_L13_s1.jpg	2	16	o	
f28r_L13_s1.jpg	2	17	[C06]	
f28r_L13_s1.jpg	2	18	[C01]	
f28r_L13_s1.jpg	2	19	[C04]	
f28r_L13_s1.jpg	2	20	7	
f28r_L13_s1.jpg	2	21	[C04]	
f28r_L13_s1.jpg	2	22	[C10]	
f28r_L13_s1.jpg	2	23	[C13]	
f28r_L13_s1.jpg	2	24	x	
f28r_L13_s1.jpg	2	25	v	
f28r_L13_s1.jpg	2	26	[C10]	
f28r_L13_s1.jpg	2	27	[C04]	
f28r_L13_s1.jpg	2	28	I	
f28r_L13_s1.jpg	2	29	[C07]	
f28r_L13_s1.jpg	2	30	T	
f28r_L13_s1.jpg	2	31	[C06]	
f28r_L13_s1.jpg	2	32	[C06]	
f28r_L13_s1.jpg	2	33	x	line cut at crop edge, continues s2
f28r_L13_s2.jpg	1	1	f	overlap-continuation, new tokens begin
f28r_L13_s2.jpg	1	2	T	
f28r_L13_s2.jpg	1	3	o	
f28r_L13_s2.jpg	1	4	[C06]	
f28r_L13_s2.jpg	1	5	[C04]	
f28r_L13_s2.jpg	1	6	I	
f28r_L13_s2.jpg	1	7	[C13]	
f28r_L13_s2.jpg	1	8	[C01]	
f28r_L13_s2.jpg	1	9	[C13]	
f28r_L13_s2.jpg	1	10	[C10]	
f28r_L13_s2.jpg	1	11	[C09]	
f28r_L13_s2.jpg	1	12	a	Latin a, new literal
f28r_L13_s2.jpg	1	13	3	
f28r_L13_s2.jpg	1	14	[C06]	
f28r_L13_s2.jpg	1	15	[C06]	
f28r_L13_s2.jpg	1	16	[C04]	
f28r_L13_s2.jpg	1	17	[C11]	
f28r_L13_s2.jpg	1	18	[C10]	
f28r_L13_s2.jpg	1	19	o	
f28r_L13_s2.jpg	1	20	v	
f28r_L13_s2.jpg	1	21	[C01]	line ends near crop right margin
f28r_L13_s2.jpg	2	1	[C04]	overlap-continuation, new tokens begin
f28r_L13_s2.jpg	2	2	[C18]	
f28r_L13_s2.jpg	2	3	s	
f28r_L13_s2.jpg	2	4	[C11]	
f28r_L13_s2.jpg	2	5	[C18]	
f28r_L13_s2.jpg	2	6	z	
f28r_L13_s2.jpg	2	7	v	
f28r_L13_s2.jpg	2	8	[C10]	
f28r_L13_s2.jpg	2	9	[C14]	double-loop/omega shape, possibly variant of C14
f28r_L13_s2.jpg	2	10	T	
f28r_L13_s2.jpg	2	11	o	
f28r_L13_s2.jpg	2	12	[C06]	
f28r_L13_s2.jpg	2	13	h	
f28r_L13_s2.jpg	2	14	z	
f28r_L13_s2.jpg	2	15	[C10]	
f28r_L13_s2.jpg	2	16	[C04]	
f28r_L13_s2.jpg	2	17	[C06]	
f28r_L13_s2.jpg	2	18	[C11]	
f28r_L13_s2.jpg	2	19	[C11]	
f28r_L13_s2.jpg	2	20	[C06]	
f28r_L13_s2.jpg	2	21	[C01]	line ends at crop right margin
f28r_L14_s1.jpg	1	1	f	
f28r_L14_s1.jpg	1	2	[C04]	
f28r_L14_s1.jpg	1	3	T	
f28r_L14_s1.jpg	1	4	[C10]	
f28r_L14_s1.jpg	1	5	v	
f28r_L14_s1.jpg	1	6	[C06]	
f28r_L14_s1.jpg	1	7	f	
f28r_L14_s1.jpg	1	8	[C09]	
f28r_L14_s1.jpg	1	9	7	
f28r_L14_s1.jpg	1	10	[C10]	
f28r_L14_s1.jpg	1	11	[C09]	
f28r_L14_s1.jpg	1	12	o	
f28r_L14_s1.jpg	1	13	v	
f28r_L14_s1.jpg	1	14	[C10]	
f28r_L14_s1.jpg	1	15	[C13]	
f28r_L14_s1.jpg	1	16	[C14]	
f28r_L14_s1.jpg	1	17	[C04]	
f28r_L14_s1.jpg	1	18	[C10]	
f28r_L14_s1.jpg	1	19	[C11]	
f28r_L14_s1.jpg	1	20	[C10]	
f28r_L14_s1.jpg	1	21	[C19]	
f28r_L14_s1.jpg	1	22	I	
f28r_L14_s1.jpg	1	23	[C13]	
f28r_L14_s1.jpg	1	24	f	
f28r_L14_s1.jpg	1	25	x	
f28r_L14_s1.jpg	1	26	[C10]	
f28r_L14_s1.jpg	1	27	I	
f28r_L14_s1.jpg	1	28	[C01]	
f28r_L14_s1.jpg	1	29	[C13]	
f28r_L14_s1.jpg	1	30	[C10]	
f28r_L14_s1.jpg	1	31	m	
f28r_L14_s1.jpg	1	32	[C10]	
f28r_L14_s1.jpg	1	33	[C11]	
f28r_L14_s1.jpg	1	34	o	line cut at crop edge, continues s2
f28r_L14_s1.jpg	2	1	K	
f28r_L14_s1.jpg	2	2	[C14]	double-loop, possibly infinity-like variant
f28r_L14_s1.jpg	2	3	[C10]	
f28r_L14_s1.jpg	2	4	[C09]	
f28r_L14_s1.jpg	2	5	[C13]	
f28r_L14_s1.jpg	2	6	x	
f28r_L14_s1.jpg	2	7	z	
f28r_L14_s1.jpg	2	8	v	
f28r_L14_s1.jpg	2	9	[C10]	
f28r_L14_s1.jpg	2	10	[C01]	
f28r_L14_s1.jpg	2	11	E	
f28r_L14_s1.jpg	2	12	v	
f28r_L14_s1.jpg	2	13	s	
f28r_L14_s1.jpg	2	14	s	
f28r_L14_s1.jpg	2	15	o	
f28r_L14_s1.jpg	2	16	[C04]	
f28r_L14_s1.jpg	2	17	x	
f28r_L14_s1.jpg	2	18	f	
f28r_L14_s1.jpg	2	19	7	
f28r_L14_s1.jpg	2	20	.	visible punctuation dot in ms
f28r_L14_s1.jpg	2	21	[C10]	
f28r_L14_s1.jpg	2	22	[C04]	
f28r_L14_s1.jpg	2	23	[C18]	
f28r_L14_s1.jpg	2	24	f	
f28r_L14_s1.jpg	2	25	[C04]	
f28r_L14_s1.jpg	2	26	o	
f28r_L14_s1.jpg	2	27	[C12]	
f28r_L14_s1.jpg	2	28	[C13]	
f28r_L14_s1.jpg	2	29	[C01]	
f28r_L14_s1.jpg	2	30	[C13]	
f28r_L14_s1.jpg	2	31	v	
f28r_L14_s1.jpg	2	32	7	
f28r_L14_s1.jpg	2	33	[C10]	
f28r_L14_s1.jpg	2	34	y	Latin y, new literal
f28r_L14_s1.jpg	2	35	m	
f28r_L14_s1.jpg	2	36	[C10]	
f28r_L14_s1.jpg	2	37	T	line cut at crop edge, continues s2
f28r_L14_s2.jpg	1	1	I	overlap-continuation, new tokens begin
f28r_L14_s2.jpg	1	2	[C06]	
f28r_L14_s2.jpg	1	3	f	
f28r_L14_s2.jpg	1	4	[C18]	
f28r_L14_s2.jpg	1	5	[C10]	
f28r_L14_s2.jpg	1	6	I	
f28r_L14_s2.jpg	1	7	[C01]	
f28r_L14_s2.jpg	1	8	[C13]	
f28r_L14_s2.jpg	1	9	[C10]	
f28r_L14_s2.jpg	1	10	m	
f28r_L14_s2.jpg	1	11	[C10]	
f28r_L14_s2.jpg	1	12	[C11]	
f28r_L14_s2.jpg	1	13	o	
f28r_L14_s2.jpg	1	14	[C11]	
f28r_L14_s2.jpg	1	15	[C10]	
f28r_L14_s2.jpg	1	16	(.	line1 ends; parenthesis+dot mark in ms, likely punctuation/paragraph mark, not tokenised as cipher sign
f28r_L14_s2.jpg	2	1	[C04]	overlap-continuation, new tokens begin
f28r_L14_s2.jpg	2	2	o	
f28r_L14_s2.jpg	2	3	[C06]	circle with extra hook, kept as C06 variant
f28r_L14_s2.jpg	2	4	[C06]	
f28r_L14_s2.jpg	2	5	v	
f28r_L14_s2.jpg	2	6	7	
f28r_L14_s2.jpg	2	7	[C10]	
f28r_L14_s2.jpg	2	8	y	
f28r_L14_s2.jpg	2	9	m	
f28r_L14_s2.jpg	2	10	[C10]	
f28r_L14_s2.jpg	2	11	T	
f28r_L14_s2.jpg	2	12	[C10]	
f28r_L14_s2.jpg	2	13	v	
f28r_L14_s2.jpg	2	14	[C10]	
f28r_L14_s2.jpg	2	15	[C01]	
f28r_L14_s2.jpg	2	16	E	
f28r_L14_s2.jpg	2	17	f	
f28r_L14_s2.jpg	2	18	x	
f28r_L14_s2.jpg	2	19	o	
f28r_L14_s2.jpg	2	20	I	
f28r_L14_s2.jpg	2	21	[C10]	
f28r_L14_s2.jpg	2	22	[C06]	
f28r_L14_s2.jpg	2	23	[C01]	
f28r_L14_s2.jpg	2	24	[C06]	
f28r_L14_s2.jpg	2	25	s	
f28r_L14_s2.jpg	2	26	[C11]	
f28r_L14_s2.jpg	2	27	f	
f28r_L14_s2.jpg	2	28	[C10]	
f28r_L14_s2.jpg	2	29	[C13]	
f28r_L14_s2.jpg	2	30	I	
f28r_L14_s2.jpg	2	31	[C11]	
f28r_L14_s2.jpg	2	32	f	
f28r_L14_s2.jpg	2	33	[C13]	
f28r_L14_s2.jpg	2	34	[C10]	line ends at crop right margin
f28r_L15_s1.jpg	1	1	[C01]	
f28r_L15_s1.jpg	1	2	[C13]	
f28r_L15_s1.jpg	1	3	[C09]	
f28r_L15_s1.jpg	1	4	E	
f28r_L15_s1.jpg	1	5	o	
f28r_L15_s1.jpg	1	6	f	
f28r_L15_s1.jpg	1	7	[C09]	
f28r_L15_s1.jpg	1	8	[C11]	
f28r_L15_s1.jpg	1	9	I	
f28r_L15_s1.jpg	1	10	[C13]	
f28r_L15_s1.jpg	1	11	[C01]	
f28r_L15_s1.jpg	1	12	z	
f28r_L15_s1.jpg	1	13	v	
f28r_L15_s1.jpg	1	14	[C09]	
f28r_L15_s1.jpg	1	15	E	
f28r_L15_s1.jpg	1	16	o	
f28r_L15_s1.jpg	1	17	f	
f28r_L15_s1.jpg	1	18	[C04]	
f28r_L15_s1.jpg	1	19	[C10]	
f28r_L15_s1.jpg	1	20	o	
f28r_L15_s1.jpg	1	21	I	
f28r_L15_s1.jpg	1	22	f	
f28r_L15_s1.jpg	1	23	[C09]	
f28r_L15_s1.jpg	1	24	[C04]	
f28r_L15_s1.jpg	1	25	[C19]	
f28r_L15_s1.jpg	1	26	[C13]	
f28r_L15_s1.jpg	1	27	f	
f28r_L15_s1.jpg	1	28	z	
f28r_L15_s1.jpg	1	29	I	
f28r_L15_s1.jpg	1	30	[C10]	
f28r_L15_s1.jpg	1	31	[C04]	
f28r_L15_s1.jpg	1	32	7	
f28r_L15_s1.jpg	1	33	[C04]	
f28r_L15_s1.jpg	1	34	[C11]	line cut at crop edge, continues s2
f28r_L15_s1.jpg	2	1	T	
f28r_L15_s1.jpg	2	2	R	
f28r_L15_s1.jpg	2	3	[C14]	
f28r_L15_s1.jpg	2	4	[C01]	
f28r_L15_s1.jpg	2	5	[C13]	
f28r_L15_s1.jpg	2	6	[C10]	
f28r_L15_s1.jpg	2	7	s	
f28r_L15_s1.jpg	2	8	o	
f28r_L15_s1.jpg	2	9	[C04]	
f28r_L15_s1.jpg	2	10	I	
f28r_L15_s1.jpg	2	11	[C13]	
f28r_L15_s1.jpg	2	12	[C06]	
f28r_L15_s1.jpg	2	13	[C11]	
f28r_L15_s1.jpg	2	14	[C10]	
f28r_L15_s1.jpg	2	15	7	
f28r_L15_s1.jpg	2	16	[C04]	
f28r_L15_s1.jpg	2	17	T	
f28r_L15_s1.jpg	2	18	[C06]	
f28r_L15_s1.jpg	2	19	o	
f28r_L15_s1.jpg	2	20	[C04]	
f28r_L15_s1.jpg	2	21	I	
f28r_L15_s1.jpg	2	22	[C09]	
f28r_L15_s1.jpg	2	23	n	
f28r_L15_s1.jpg	2	24	v	
f28r_L15_s1.jpg	2	25	[C11]	
f28r_L15_s1.jpg	2	26	n	
f28r_L15_s1.jpg	2	27	v	
f28r_L15_s1.jpg	2	28	x	
f28r_L15_s1.jpg	2	29	[C11]	
f28r_L15_s1.jpg	2	30	[C04]	
f28r_L15_s1.jpg	2	31	[C06]	
f28r_L15_s1.jpg	2	32	o	
f28r_L15_s1.jpg	2	33	[C19]	line cut at crop edge, continues s2
f28r_L15_s2.jpg	1	1	f	overlap-continuation, new tokens begin
f28r_L15_s2.jpg	1	2	[C04]	
f28r_L15_s2.jpg	1	3	[C13]	
f28r_L15_s2.jpg	1	4	o	
f28r_L15_s2.jpg	1	5	f	
f28r_L15_s2.jpg	1	6	[C04]	
f28r_L15_s2.jpg	1	7	[C10]	
f28r_L15_s2.jpg	1	8	o	
f28r_L15_s2.jpg	1	9	[C10]	
f28r_L15_s2.jpg	1	10	[C06]	
f28r_L15_s2.jpg	1	11	x	
f28r_L15_s2.jpg	1	12	f	
f28r_L15_s2.jpg	1	13	[C09]	
f28r_L15_s2.jpg	1	14	[C04]	
f28r_L15_s2.jpg	1	15	[C13]	
f28r_L15_s2.jpg	1	16	[C04]	
f28r_L15_s2.jpg	1	17	[C11]	
f28r_L15_s2.jpg	1	18	7	
f28r_L15_s2.jpg	1	19	f	
f28r_L15_s2.jpg	1	20	T	
f28r_L15_s2.jpg	1	21	[C06]	
f28r_L15_s2.jpg	1	22	z	line ends at crop right margin
f28r_L15_s2.jpg	2	1	[C09]	overlap-continuation, new tokens begin
f28r_L15_s2.jpg	2	2	[C04]	
f28r_L15_s2.jpg	2	3	[C13]	
f28r_L15_s2.jpg	2	4	f	
f28r_L15_s2.jpg	2	5	[C04]	
f28r_L15_s2.jpg	2	6	[C01]	
f28r_L15_s2.jpg	2	7	[C13]	
f28r_L15_s2.jpg	2	8	[C10]	
f28r_L15_s2.jpg	2	9	I	
f28r_L15_s2.jpg	2	10	[C06]	
f28r_L15_s2.jpg	2	11	o	
f28r_L15_s2.jpg	2	12	f	
f28r_L15_s2.jpg	2	13	[C04]	
f28r_L15_s2.jpg	2	14	[C07]	
f28r_L15_s2.jpg	2	15	z	
f28r_L15_s2.jpg	2	16	[C06]	
f28r_L15_s2.jpg	2	17	[C04]	
f28r_L15_s2.jpg	2	18	[C06]	
f28r_L15_s2.jpg	2	19	[C11]	
f28r_L15_s2.jpg	2	20	[C10]	
f28r_L15_s2.jpg	2	21	T	
f28r_L15_s2.jpg	2	22	[C11]	line ends at crop right margin
f28r_L16_s1.jpg	1	1	f	
f28r_L16_s1.jpg	1	2	[C10]	
f28r_L16_s1.jpg	1	3	[C13]	
f28r_L16_s1.jpg	1	4	[C01]	
f28r_L16_s1.jpg	1	5	[C13]	
f28r_L16_s1.jpg	1	6	R	
f28r_L16_s1.jpg	1	7	z	
f28r_L16_s1.jpg	1	8	v	
f28r_L16_s1.jpg	1	9	[C10]	
f28r_L16_s1.jpg	1	10	[C10]	
f28r_L16_s1.jpg	1	11	v	
f28r_L16_s1.jpg	1	12	[C06]	
f28r_L16_s1.jpg	1	13	[C01]	
f28r_L16_s1.jpg	1	14	o	
f28r_L16_s1.jpg	1	15	[C01]	
f28r_L16_s1.jpg	1	16	I	
f28r_L16_s1.jpg	1	17	[C09]	
f28r_L16_s1.jpg	1	18	[C04]	
f28r_L16_s1.jpg	1	19	[C11]	
f28r_L16_s1.jpg	1	20	[C01]	
f28r_L16_s1.jpg	1	21	[C13]	
f28r_L16_s1.jpg	1	22	T	
f28r_L16_s1.jpg	1	23	[C11]	
f28r_L16_s1.jpg	1	24	[C10]	
f28r_L16_s1.jpg	1	25	[C09]	
f28r_L16_s1.jpg	1	26	E	
f28r_L16_s1.jpg	1	27	[C13]	
f28r_L16_s1.jpg	1	28	7	
f28r_L16_s1.jpg	1	29	f	
f28r_L16_s1.jpg	1	30	v	
f28r_L16_s1.jpg	1	31	z	
f28r_L16_s1.jpg	1	32	E	
f28r_L16_s1.jpg	1	33	[C13]	
f28r_L16_s1.jpg	1	34	[C11]	line cut at crop edge, continues s2
f28r_L16_s1.jpg	2	1	[C01]	
f28r_L16_s1.jpg	2	2	[C13]	
f28r_L16_s1.jpg	2	3	[C10]	
f28r_L16_s1.jpg	2	4	[C13]	
f28r_L16_s1.jpg	2	5	[C10]	
f28r_L16_s1.jpg	2	6	T	
f28r_L16_s1.jpg	2	7	o	
f28r_L16_s1.jpg	2	8	I	
f28r_L16_s1.jpg	2	9	[C11]	
f28r_L16_s1.jpg	2	10	f	
f28r_L16_s1.jpg	2	11	z	
f28r_L16_s1.jpg	2	12	[C01]	
f28r_L16_s1.jpg	2	13	[C14]	
f28r_L16_s1.jpg	2	14	o	
f28r_L16_s1.jpg	2	15	v	
f28r_L16_s1.jpg	2	16	z	
f28r_L16_s1.jpg	2	17	E	
f28r_L16_s1.jpg	2	18	[C13]	
f28r_L16_s1.jpg	2	19	f	
f28r_L16_s1.jpg	2	20	[C04]	
f28r_L16_s1.jpg	2	21	[C01]	
f28r_L16_s1.jpg	2	22	[C11]	
f28r_L16_s1.jpg	2	23	s	
f28r_L16_s1.jpg	2	24	o	
f28r_L16_s1.jpg	2	25	f	
f28r_L16_s1.jpg	2	26	[C13]	
f28r_L16_s1.jpg	2	27	o	
f28r_L16_s1.jpg	2	28	v	
f28r_L16_s1.jpg	2	29	[C22]	plus-sign shape, new code
f28r_L16_s1.jpg	2	30	[C10]	
f28r_L16_s1.jpg	2	31	[C13]	
f28r_L16_s1.jpg	2	32	[C10]	
f28r_L16_s1.jpg	2	33	[C04]	line cut at crop edge, continues s2
f28r_L16_s2.jpg	1	1	T	overlap-continuation, new tokens begin
f28r_L16_s2.jpg	1	2	o	
f28r_L16_s2.jpg	1	3	[C10]	
f28r_L16_s2.jpg	1	4	R	
f28r_L16_s2.jpg	1	5	[C13]	
f28r_L16_s2.jpg	1	6	f	
f28r_L16_s2.jpg	1	7	I	
f28r_L16_s2.jpg	1	8	[C10]	
f28r_L16_s2.jpg	1	9	[C13]	
f28r_L16_s2.jpg	1	10	I	
f28r_L16_s2.jpg	1	11	[C01]	
f28r_L16_s2.jpg	1	12	s	
f28r_L16_s2.jpg	1	13	o	
f28r_L16_s2.jpg	1	14	[C01]	
f28r_L16_s2.jpg	1	15	x	
f28r_L16_s2.jpg	1	16	[C09]	
