id	kind	cluster	dist
f57r_07_017	sign	53	6.288
f57r_07_018	sign	32	3.403
f57r_07_019	sign	55	5.576
f57r_07_020	sign	39	3.158
f57r_07_021	sign	17	3.255
f57r_07_022	sign	10	4.761
f57r_07_023	sign	11	6.243
f57r_07_024	sign	19	6.082
f57r_07_025	sign	23	5.900
f57r_08_001	sign	47	2.957
f57r_08_002	sign	6	2.965
f57r_08_003	sign	26	3.433
f57r_08_004	sign	24	4.227
f57r_08_005	sign	33	4.998
f57r_08_006	sign	23	4.763
f57r_08_007	sign	6	3.545
f57r_08_008	sign	2	5.554
f57r_08_009	sign	17	2.265
f57r_08_010	sign	24	3.865
f57r_08_011	sign	56	4.373
f57r_08_012	sign	63	4.374
f57r_08_013	sign	6	3.350
f57r_08_014	sign	62	4.472
f57r_08_015	sign	18	6.113
f57r_08_016	sign	62	3.672
f57r_08_017	sign	0	2.788
f57r_08_018	sign	8	2.100
f57r_08_019	sign	3.0	3.461
f57r_08_020	sign	33	4.335
f57r_08_021	sign	20	2.274
f57r_08_022	sign	55	5.533
f57r_08_023	sign	0	2.237
f57r_08_024	sign	24	3.775
f57r_08_025	sign	50	5.589
f57r_08_026	sign	5	5.834
f57r_08_027	sign	28	3.358
f57r_09_001	sign	5	7.624
f57r_09_002	sign	54	4.491
f57r_09_003	sign	53	5.306
f57r_09_004	sign	55	6.226
f57r_09_005	sign	52.1	3.536
f57r_09_006	sign	24	2.722
f57r_09_007	sign	23	5.515
f57r_09_008	sign	1	4.260
f57r_09_009	sign	19	2.739
f57r_09_010	sign	20	3.401
f57r_09_011	sign	9	8.387
f57r_09_012	sign	5	7.397
f57r_09_013	sign	9	6.001
f57r_09_014	sign	14	3.332
f57r_09_015	sign	19	3.587
f57r_09_016	sign	39	2.218
f57r_09_017	sign	10	5.608
f57r_09_018	sign	27	4.068
f57r_09_019	sign	56	5.661
f57r_09_020	sign	47	3.321
f57r_09_021	sign	23	5.510
f57r_09_022	sign	29	5.116
f57r_10_001	sign	5	4.690
f57r_10_002	sign	19	4.273
f57r_10_003	sign	25	3.529
f57r_10_004	sign	24	3.046
f57r_10_005	sign	33	5.090
f57r_10_006	sign	63	2.528
f57r_10_007	sign	43	5.700
f57r_10_008	sign	62	3.317
f57r_10_009	sign	36	3.750
f57r_10_010	sign	20	3.448
f57r_10_011	sign	63	3.604
f57r_10_012	sign	62	2.789
f57r_10_013	sign	11	7.809
f57r_10_014	sign	33	4.615
f57r_10_015	sign	14	4.345
f57r_10_016	sign	53	4.692
f57r_10_017	sign	0	2.507
f57r_10_018	sign	33	5.651
f57r_10_019	sign	56	4.807
f57r_10_020	sign	22	5.954
f57r_11_001	sign	25	7.140
f57r_11_002	sign	25	5.431
f57r_11_003	sign	33	3.859
f57r_11_004	sign	48	4.580
f57r_11_005	sign	33	4.273
f57r_11_006	sign	8	4.320
f57r_11_007	sign	39	3.418
f57r_11_008	sign	20	2.387
f57r_11_009	sign	55	6.965
f57r_11_010	sign	23	6.376
f57r_11_011	sign	47	2.555
f57r_11_012	sign	54	7.042
f57r_11_013	sign	28	4.314
f57r_11_014	sign	20	3.019
f57r_11_015	sign	13	5.674
f57r_11_016	sign	47	5.059
f57r_11_017	sign	32	3.106
f57r_11_018	sign	17	2.467
f57r_11_019	sign	3.1	5.006
f57r_11_020	sign	54	3.182
f57r_11_021	sign	4	5.654
f57r_12_001	sign	50	7.256
f57r_12_002	sign	54	4.762
f57r_12_003	sign	25	4.270
f57r_12_004	sign	15	4.553
f57r_12_005	sign	39	2.938
f57r_12_006	sign	7	3.167
f57r_12_007	sign	59	5.717
f57r_12_008	sign	60	4.449
f57r_12_009	sign	5	7.300
f57r_12_010	sign	33	3.951
f57r_12_011	sign	23	3.955
f57r_12_012	sign	60	4.471
f57r_12_013	sign	59	8.204
f57r_12_014	sign	54	4.166
f57r_12_015	sign	8	2.755
f57r_12_016	sign	53	4.744
f57r_12_017	sign	63	3.421
f57r_12_018	sign	62	2.998
f57r_12_019	sign	17	3.838
f57r_12_020	sign	61	5.658
f57r_12_021	sign	39	5.932
f57r_12_022	sign	15	6.380
f57r_13_001	sign	53	4.340
f57r_13_002	sign	5	5.010
f57r_13_003	sign	13	3.616
f57r_13_004	sign	26	3.548
f57r_13_005	sign	55	7.508
f57r_13_006	sign	10	4.620
f57r_13_007	sign	5	6.490
f57r_13_008	sign	54	4.750
f57r_13_009	sign	28	2.939
f57r_13_010	sign	8	4.600
f57r_13_011	sign	24	4.961
f57r_13_012	sign	23	4.304
f57r_13_013	sign	7	6.379
f57r_13_014	sign	54	3.248
f57r_13_015	sign	28	3.219
f57r_13_016	sign	20	4.697
f57r_13_017	sign	55	6.134
f57r_13_018	sign	15	4.747
f57r_13_019	sign	2	4.219
f57r_13_020	sign	0	4.217
f57r_13_021	sign	4	5.428
f57r_13_022	sign	54	4.233
f57r_13_023	sign	5	5.384
f57r_14_001	sign	20	3.225
f57r_14_002	sign	20	2.272
f57r_14_003	sign	32	4.263
f57r_14_004	sign	0	2.652
f57r_14_005	sign	14	3.688
f57r_14_006	sign	41	6.016
f57r_14_007	sign	54	3.418
f57r_14_008	sign	50	5.318
f57r_14_009	sign	45.0	2.750
f57r_14_010	sign	61	4.932
f57r_14_011	sign	28	3.652
f57r_14_012	sign	29	4.165
f57r_14_013	sign	23	6.512
f57r_14_014	sign	47	3.681
f57r_14_015	sign	23	5.342
f57r_14_016	sign	51	4.046
f57r_14_017	sign	54	3.560
f57r_14_018	sign	28	3.563
f57r_14_019	sign	20	3.805
f57r_14_020	sign	12	6.291
f57r_14_021	sign	31	3.612
f57r_14_022	sign	47	3.440
f57r_14_023	sign	6	3.552
f57r_14_024	sign	26	4.917
f57r_14_025	sign	0	5.264
f57r_14_026	sign	53	6.461
f57r_14_027	sign	36	2.985
f57r_15_001	sign	47	6.471
f57r_15_002	sign	50	4.903
f57r_15_003	sign	46	5.430
f57r_15_004	sign	47	2.503
f57r_15_005	sign	53	4.948
f57r_15_006	sign	32	3.492
f57r_15_007	sign	20	3.927
f57r_15_008	sign	46	5.791
f57r_15_009	sign	32	6.228
f57r_15_010	sign	56	5.304
f57r_15_011	sign	55	6.497
f57r_15_012	sign	53	5.533
f57r_15_013	sign	49.1	2.164
f57r_15_014	sign	50	6.107
f57r_15_015	sign	13	3.685
f57r_15_016	sign	46	5.453
f57r_15_017	sign	36	3.156
f57r_15_018	sign	19	4.821
f57r_15_019	sign	51	5.234
f57r_15_020	sign	0	2.592
f57r_15_021	sign	13	4.608
f57r_15_022	sign	5	4.792
f57r_15_023	sign	0	2.133
f57r_15_024	sign	50	4.894
f57r_16_001	sign	46	6.768
f57r_16_002	sign	62	2.835
f57r_16_003	sign	57	3.899
f57r_16_004	sign	0	2.340
f57r_16_005	sign	52.1	3.544
f57r_16_006	sign	51	4.534
f57r_16_007	sign	0	2.690
f57r_16_008	sign	36	2.640
f57r_16_009	sign	54	4.028
f57r_16_010	sign	0	1.740
f57r_16_011	sign	63	3.125
f57r_16_012	sign	23	3.385
f57r_16_013	sign	17	4.254
f57r_16_014	sign	54	4.133
f57r_16_015	sign	53	5.349
f57r_16_016	sign	33	3.736
f57r_16_017	sign	39	2.945
f57r_16_018	sign	49.1	3.547
f57r_16_019	sign	50	3.970
f57r_16_020	sign	12	6.067
f57r_16_021	sign	28	3.631
f57r_16_022	sign	12	7.844
f57r_16_023	sign	56	5.180
f57r_16_024	sign	25	3.537
f57r_16_025	sign	24	4.180
f57r_17_001	sign	39	4.783
f57r_17_002	sign	63	3.648
f57r_17_003	sign	2	5.965
f57r_17_004	sign	57	4.094
f57r_17_005	sign	54	3.593
f57r_17_006	sign	61	5.517
f57r_17_007	sign	27	4.133
f57r_17_008	sign	8	2.267
f57r_17_009	sign	54	3.160
f57r_17_010	sign	28	3.291
f57r_17_011	sign	57	4.206
f57r_17_012	sign	5	4.588
f57r_17_013	sign	20	3.879
f57r_17_014	sign	45.0	3.904
f57r_17_015	sign	46	7.749
f57r_17_016	sign	11	4.595
f57r_17_017	sign	15	5.339
f57r_17_018	sign	60	5.675
f57r_17_019	sign	32	4.951
f57r_17_020	sign	44	3.466
f57r_17_021	sign	22	4.179
f57r_17_022	sign	10	5.509
f57r_17_023	sign	57	3.418
f57r_17_024	sign	35	5.925
f57r_18_001	sign	3.0	5.152
f57r_18_002	sign	3.0	4.980
f57r_18_003	sign	38	4.901
f57r_18_004	sign	34	6.021
f57r_18_005	sign	45.0	6.233
f57r_18_006	sign	34	3.238
f57r_18_007	sign	10	3.760
f57r_18_008	sign	8	4.175
f57r_18_009	sign	25	5.069
f57r_18_010	sign	31	3.212
f57r_18_011	sign	39	4.174
f57r_18_012	sign	53	5.060
f57r_18_013	sign	63	3.562
f57r_18_014	sign	6	2.930
f57r_18_015	sign	28	2.627
f57r_18_016	sign	5	6.142
f57r_18_017	sign	3.1	5.751
f57r_18_018	sign	47	3.297
f57r_18_019	sign	44	3.621
f57r_18_020	sign	0	2.090
f57r_18_021	sign	47	3.445
f57r_18_022	sign	29	5.596
f57r_18_023	sign	17	3.495
f57r_19_001	sign	54	3.291
f57r_19_002	sign	47	4.011
f57r_19_003	sign	23	6.068
f57r_19_004	sign	2	3.919
f57r_19_005	sign	25	3.960
f57r_19_006	sign	19	3.905
f57r_19_007	sign	39	2.816
f57r_19_008	sign	19	3.797
f57r_19_009	sign	16	4.958
f57r_19_010	sign	24	5.062
f57r_19_011	sign	47	3.848
f57r_19_012	sign	63	2.896
f57r_19_013	sign	4	4.587
f57r_19_014	sign	17	5.220
f57r_19_015	sign	13	2.324
f57r_19_016	sign	59	4.482
f57r_19_017	sign	14	6.527
f57r_19_018	sign	23	4.402
f57r_19_019	sign	6	3.004
f57r_19_020	sign	13	4.897
f57r_19_021	sign	2	5.564
f57r_19_022	sign	20	2.972
f57r_19_023	sign	35	5.649
f57r_19_024	sign	47	4.769
f57r_19_025	sign	39	6.269
f57r_19_026	sign	47	3.957
f57r_19_027	sign	23	5.892
f57r_19_028	sign	23	4.226
f57r_19_029	sign	47	3.359
f57r_19_030	sign	16	5.824
f57v_01_001	sign	13	5.961
f57v_01_002	sign	54	2.891
f57v_01_003	sign	23	3.802
f57v_01_004	sign	3.1	3.672
f57v_01_005	sign	41	3.029
f57v_01_006	sign	37	3.752
f57v_01_007	sign	3.0	5.906
f57v_01_008	sign	37	5.816
f57v_01_009	sign	61	6.490
f57v_01_010	sign	27	6.811
f57v_01_011	sign	55	6.047
f57v_01_012	sign	34	3.589
f57v_01_013	sign	4	5.170
f57v_01_014	sign	21.0	4.552
f57v_01_015	sign	43	5.147
f57v_01_016	sign	7	4.896
f57v_01_017	sign	13	2.798
f57v_01_018	sign	20	1.801
f57v_01_019	sign	26	4.052
f57v_01_020	sign	18	4.326
f57v_01_021	sign	26	4.501
f57v_01_022	sign	54	3.168
f57v_01_023	sign	2	2.939
f57v_01_024	sign	5	4.359
f57v_01_025	sign	13	3.721
f57v_01_026	sign	60	4.603
f57v_02_001	sign	7	4.833
f57v_02_002	sign	13	3.927
f57v_02_003	sign	22	6.791
f57v_02_004	sign	16	4.746
f57v_02_005	sign	52.1	5.345
f57v_02_006	sign	3.1	6.102
f57v_02_007	sign	63	5.420
f57v_02_008	sign	61	5.810
f57v_02_009	sign	58	5.273
f57v_02_010	sign	28	2.729
f57v_02_011	sign	9	6.329
f57v_02_012	sign	55	8.131
f57v_02_013	sign	32	5.545
f57v_02_014	sign	39	2.578
f57v_02_015	sign	63	4.235
f57v_02_016	sign	2	4.779
f57v_02_017	sign	57	4.053
f57v_02_018	sign	6	3.394
f57v_02_019	sign	54	3.551
f57v_02_020	sign	45.0	3.252
f57v_02_021	sign	34	6.674
f57v_02_022	sign	21.0	4.690
f57v_02_023	sign	37	7.242
f57v_03_001	sign	45.0	3.394
f57v_03_002	sign	55	5.331
f57v_03_003	sign	21.0	4.730
f57v_03_004	sign	50	7.430
f57v_03_005	sign	62	3.630
f57v_03_006	sign	57	5.171
f57v_03_007	sign	0	2.245
f57v_03_008	sign	18	4.039
f57v_03_009	sign	53	6.318
f57v_03_010	sign	51	5.269
f57v_03_011	sign	49.1	4.017
f57v_03_012	sign	36	3.439
f57v_03_013	sign	33	5.714
f57v_03_014	sign	39	4.139
f57v_03_015	sign	49.1	2.556
f57v_03_016	sign	17	2.878
f57v_03_017	sign	13	4.841
f57v_03_018	sign	7	6.069
f57v_03_019	sign	33	6.446
f57v_03_020	sign	57	3.590
f57v_03_021	sign	46	7.136
f57v_03_022	sign	19	5.374
f57v_03_023	sign	51	4.164
f57v_03_024	sign	0	3.352
f57v_03_025	sign	13	3.742
f57v_03_026	sign	35	6.828
f57v_04_001	sign	23	6.125
f57v_04_002	sign	46	5.607
f57v_04_003	sign	63	4.761
f57v_04_004	sign	27	4.979
f57v_04_005	sign	53	5.318
f57v_04_006	sign	19	4.037
f57v_04_007	sign	62	3.145
f57v_04_008	sign	30	5.907
f57v_04_009	sign	28	4.099
f57v_04_010	sign	19	3.500
f57v_04_011	sign	46	5.200
f57v_04_012	sign	63	4.457
f57v_04_013	sign	23	4.083
f57v_04_014	sign	17	2.310
f57v_04_015	sign	52.0	3.794
f57v_04_016	sign	62	4.158
f57v_04_017	sign	13	3.973
f57v_04_018	sign	10	5.193
f57v_04_019	sign	47	4.020
f57v_04_020	sign	62	2.917
f57v_04_021	sign	24	4.678
f57v_04_022	sign	53	5.220
f57v_05_001	sign	47	5.142
f57v_05_002	sign	3.1	4.454
f57v_05_003	sign	62	5.380
f57v_05_004	sign	46	7.232
f57v_05_005	sign	51	2.896
f57v_05_006	sign	28	4.514
f57v_05_007	sign	21.0	7.631
f57v_05_008	sign	19	4.426
f57v_05_009	sign	46	7.155
f57v_05_010	sign	61	6.086
f57v_05_011	sign	62	3.971
f57v_05_012	sign	36	7.198
f57v_05_013	sign	30	5.905
f57v_05_014	sign	17	2.121
f57v_05_015	sign	24	4.235
f57v_05_016	sign	8	3.759
f57v_05_017	sign	3.0	5.120
f57v_05_018	sign	19	5.732
f57v_05_019	sign	51	3.719
f57v_05_020	sign	32	3.826
f57v_05_021	sign	53	5.069
f57v_05_022	sign	53	6.329
f57v_05_023	sign	27	6.370
f57v_06_001	sign	46	5.239
f57v_06_002	sign	48	4.827
f57v_06_003	sign	62	3.557
f57v_06_004	sign	0	1.760
f57v_06_005	sign	47	3.666
f57v_06_006	sign	3.0	4.781
f57v_06_007	sign	33	4.480
f57v_06_008	sign	56	6.534
f57v_06_009	sign	35	5.913
f57v_06_010	sign	29	3.555
f57v_06_011	sign	54	5.777
f57v_06_012	sign	36	3.618
f57v_06_013	sign	44	3.130
f57v_06_014	sign	39	3.859
f57v_06_015	sign	58	3.751
f57v_06_016	sign	47	2.696
f57v_06_017	sign	13	4.414
f57v_06_018	sign	36	3.150
f57v_06_019	sign	2	4.589
f57v_06_020	sign	12	6.735
f57v_06_021	sign	4	5.176
f57v_06_022	sign	13	4.249
f57v_06_023	sign	18	4.552
f57v_06_024	sign	31	4.421
f57v_06_025	sign	56	6.834
f57v_06_026	sign	36	5.729
f57v_07_001	sign	58	4.409
f57v_07_002	sign	29	4.700
f57v_07_003	sign	54	3.940
f57v_07_004	sign	13	4.442
f57v_07_005	sign	29	3.516
f57v_07_006	sign	4	3.702
f57v_07_007	sign	17	4.416
f57v_07_008	sign	21.0	3.892
f57v_07_009	sign	34	4.189
f57v_07_010	sign	54	4.354
f57v_07_011	sign	45.0	3.891
f57v_07_012	sign	34	5.457
f57v_07_013	sign	45.0	4.647
f57v_07_014	sign	34	6.465
f57v_07_015	sign	7	5.633
f57v_07_016	sign	3.1	6.037
f57v_07_017	sign	4	4.914
f57v_07_018	sign	42	5.976
f57v_07_019	sign	34	6.903
f57v_07_020	sign	15	5.062
f57v_07_021	sign	61	6.743
f57v_07_022	sign	31	5.522
f57v_07_023	sign	6	5.702
f57v_07_024	sign	5	8.953
f57v_07_025	sign	26	2.553
f57v_08_001	sign	10	6.699
f57v_08_002	sign	4	5.423
f57v_08_003	sign	16	4.637
f57v_08_004	sign	55	3.722
f57v_08_005	sign	49.1	2.048
f57v_08_006	sign	10	4.906
f57v_08_007	sign	6	6.156
f57v_08_008	sign	49.0	3.736
f57v_08_009	sign	18	4.522
f57v_08_010	sign	10	5.972
f57v_08_011	sign	18	4.793
f57v_08_012	sign	22	7.597
f57v_08_013	sign	44	6.384
f57v_08_014	sign	29	8.233
f57v_08_015	sign	26	5.802
f57v_08_016	sign	1	4.071
f57v_08_017	sign	1	4.373
f57v_09_001	sign	42	12.363
f57v_09_002	sign	16	6.023
f57v_09_003	sign	27	8.104
f57v_09_004	sign	27	8.633
f57v_09_005	sign	46	6.898
f57v_09_006	sign	49.0	3.903
f57v_09_007	sign	22	5.165
f57v_09_008	sign	7	7.284
f57v_09_009	sign	9	6.125
f57v_09_010	sign	16	4.489
f57v_09_011	sign	16	4.563
f57v_09_012	sign	49.0	4.896
f57v_09_013	sign	1	4.741
f57v_09_014	sign	1	4.846
f57v_09_015	sign	26	5.239
f57v_09_016	sign	25	5.756
f57v_10_001	sign	42	12.115
f57v_10_002	sign	27	6.345
f57v_10_003	sign	9	6.572
f57v_10_004	sign	27	7.327
f57v_10_005	sign	1	8.161
f57v_10_006	sign	1	7.713
f57v_11_001	sign	45.0	4.134
f57v_11_002	sign	4	5.080
f57v_11_003	sign	21.0	4.701
f57v_11_004	sign	27	7.058
f57v_11_005	sign	23	5.524
f57v_11_006	sign	47	4.414
f57v_11_007	sign	23	4.998
f57v_11_008	sign	51	3.371
f57v_11_009	sign	52.0	3.093
f57v_11_010	sign	24	5.378
f57v_11_011	sign	29	7.766
f57v_11_012	sign	56	4.269
f57v_11_013	sign	2	5.042
f57v_11_014	sign	26	2.990
f57v_11_015	sign	36	4.560
f57v_11_016	sign	39	5.232
f57v_11_017	sign	28	2.638
f57v_11_018	sign	63	2.998
f57v_11_019	sign	23	4.818
f57v_11_020	sign	17	4.137
f57v_11_021	sign	42	6.487
f57v_11_022	sign	49.1	3.407
f57v_11_023	sign	56	5.614
f57v_12_001	sign	0	4.028
f57v_12_002	sign	6	7.263
f57v_12_003	sign	46	5.726
f57v_12_004	sign	35	5.496
f57v_12_005	sign	54	4.211
f57v_12_006	sign	35	6.200
f57v_12_007	sign	35	5.617
f57v_12_008	sign	57	5.432
f57v_12_009	sign	0	3.287
f57v_12_010	sign	54	4.765
f57v_12_011	sign	8	1.673
f57v_12_012	sign	62	2.750
f57v_12_013	sign	47	3.079
f57v_12_014	sign	33	4.874
f57v_12_015	sign	20	3.538
f57v_12_016	sign	12	7.295
f57v_12_017	sign	44	5.454
f57v_12_018	sign	62	5.083
f57v_12_019	sign	20	2.888
f57v_12_020	sign	36	5.966
f57v_12_021	sign	29	5.516
f57v_12_022	sign	44	3.100
f57v_12_023	sign	63	4.036
f57v_12_024	sign	44	4.876
f57v_13_001	sign	13	4.784
f57v_13_002	sign	43	6.427
f57v_13_003	sign	43	4.827
f57v_13_004	sign	4	3.451
f57v_13_005	sign	17	2.088
f57v_13_006	sign	32	2.982
f57v_13_007	sign	2	4.450
f57v_13_008	sign	3.0	5.945
f57v_13_009	sign	32	2.835
f57v_13_010	sign	20	3.915
f57v_13_011	sign	2	4.312
f57v_13_012	sign	17	2.730
f57v_13_013	sign	6	2.604
f57v_13_014	sign	5	6.486
f57v_13_015	sign	13	4.044
f57v_13_016	sign	39	3.020
f57v_13_017	sign	23	4.434
f57v_13_018	sign	20	3.661
f57v_13_019	sign	18	5.267
f57v_13_020	sign	46	7.064
f57v_13_021	sign	28	3.197
f57v_13_022	sign	5	6.699
f57v_13_023	sign	28	4.758
f57v_13_024	sign	61	4.851
f57v_13_025	sign	12	6.188
f57v_14_001	sign	54	4.843
f57v_14_002	sign	8	3.515
f57v_14_003	sign	41	5.321
f57v_14_004	sign	56	4.890
f57v_14_005	sign	54	3.297
f57v_14_006	sign	47	3.496
f57v_14_007	sign	62	4.219
f57v_14_008	sign	32	4.443
f57v_14_009	sign	18	5.062
f57v_14_010	sign	24	3.385
f57v_14_011	sign	20	2.303
f57v_14_012	sign	1	3.929
f57v_14_013	sign	57	4.593
f57v_14_014	sign	5	6.170
f57v_14_015	sign	32	4.593
f57v_14_016	sign	61	6.940
f57v_14_017	sign	14	3.986
f57v_14_018	sign	19	3.388
f57v_14_019	sign	48	7.190
f57v_14_020	sign	46	6.128
f57v_14_021	sign	24	4.713
f57v_14_022	sign	39	4.371
f57v_14_023	sign	47	3.319
f57v_14_024	sign	25	3.820
f57v_14_025	sign	24	4.032
f57v_14_026	sign	49.1	4.456
f57v_14_027	sign	17	4.434
f57v_14_028	sign	32	3.577
f57v_14_029	sign	62	2.943
f57v_14_030	sign	23	5.227
f57v_14_031	sign	56	8.077
f57v_15_001	sign	51	3.788
f57v_15_002	sign	0	2.089
f57v_15_003	sign	13	2.923
f57v_15_004	sign	5	4.972
f57v_15_005	sign	0	2.164
f57v_15_006	sign	17	4.146
f57v_15_007	sign	59	8.172
f57v_15_008	sign	61	4.903
f57v_15_009	sign	62	4.063
f57v_15_010	sign	58	3.871
f57v_15_011	sign	29	3.688
f57v_15_012	sign	12	5.588
f57v_15_013	sign	6	2.620
f57v_15_014	sign	2	4.828
f57v_15_015	sign	20	3.156
f57v_15_016	sign	39	6.465
f57v_15_017	sign	48	4.482
f57v_15_018	sign	8	2.881
f57v_15_019	sign	19	4.880
f57v_15_020	sign	56	4.904
f57v_15_021	sign	2	4.357
f57v_15_022	sign	17	2.306
f57v_15_023	sign	14	4.209
f57v_15_024	sign	20	3.137
f57v_15_025	sign	45.0	2.600
f57v_15_026	sign	34	4.949
f57v_16_001	sign	23	5.449
f57v_16_002	sign	3.1	4.675
f57v_16_003	sign	10	5.563
f57v_16_004	sign	16	4.999
f57v_16_005	sign	62	4.515
f57v_16_006	sign	49.1	2.430
f57v_16_007	sign	42	6.248
f57v_16_008	sign	13	5.668
f57v_16_009	sign	49.0	4.511
f57v_16_010	sign	30	4.646
f57v_16_011	sign	40	3.356
f57v_16_012	sign	38	4.892
f57v_16_013	sign	15	5.693
f57v_16_014	sign	18	4.830
f57v_16_015	sign	49.1	2.822
f57v_16_016	sign	9	5.601
f57v_16_017	sign	56	5.191
f57v_16_018	sign	41	3.946
f57v_16_019	sign	22	5.682
f57v_16_020	sign	35	5.054
f57v_16_021	sign	42	4.548
f57v_16_022	sign	49.1	3.684
f57v_16_023	sign	3.0	4.883
f57v_16_024	sign	3.0	4.995
f57v_16_025	sign	3.0	4.371
f57v_16_026	sign	21.1	6.636
f57v_16_027	sign	41	4.692
f57v_16_028	sign	50	5.610
f57v_17_001	sign	49.0	5.557
f57v_17_002	sign	44	7.843
f57v_17_003	sign	49.1	3.416
f57v_17_004	sign	49.1	2.829
f57v_17_005	sign	1	6.479
f57v_17_006	sign	30	4.534
f57v_17_007	sign	39	7.653
f57v_17_008	sign	9	7.380
f57v_17_009	sign	42	6.559
f57v_17_010	sign	19	6.850
f57v_17_011	sign	27	7.522
f57v_17_012	sign	1	5.638
f57v_17_013	sign	21.0	4.573
f57v_17_014	sign	40	4.001
f57v_17_015	sign	46	6.625
f57v_17_016	sign	16	5.664
f57v_17_017	sign	61	5.894
f57v_17_018	sign	57	5.297
f57v_17_019	sign	32	4.635
f57v_17_020	sign	56	5.165
f57v_17_021	sign	48	6.738
f57v_17_022	sign	6	4.545
f57v_17_023	sign	57	3.684
f57v_17_024	sign	46	5.183
f57v_17_025	sign	56	4.522
f57v_17_026	sign	56	6.018
f57v_17_027	sign	35	5.504
f57v_17_028	sign	16	5.633
f57v_17_029	sign	16	5.512
f57v_17_030	sign	15	3.942
f57v_17_031	sign	18	4.290
f57v_17_032	sign	41	6.684
f57v_18_001	sign	16	11.914
f57v_18_002	sign	17	6.125
f57v_18_003	sign	27	4.706
f57v_18_004	sign	16	5.978
f57v_18_005	sign	40	6.114
f57v_18_006	sign	23	4.372
f57v_18_007	sign	49.0	3.213
f57v_18_008	sign	0	5.008
f57v_18_009	sign	16	5.476
f57v_18_010	sign	35	5.764
f57v_18_011	sign	41	5.399
f57v_18_012	sign	22	6.297
f57v_18_013	sign	27	7.188
f57v_18_014	sign	45.1	3.576
f57v_18_015	sign	34	7.199
f57v_18_016	sign	21.0	4.647
f57v_18_017	sign	46	7.107
f57v_18_018	sign	26	3.867
f57v_18_019	sign	16	5.258
f57v_18_020	sign	47	2.847
f57v_18_021	sign	3.0	4.667
f57v_18_022	sign	14	6.501
f57v_18_023	sign	47	4.406
f57v_18_024	sign	19	4.867
f57v_18_025	sign	39	5.510
f57v_18_026	sign	2	4.356
f57v_18_027	sign	17	2.538
f57v_18_028	sign	62	4.266
f57v_18_029	sign	5	6.635
f57v_18_030	sign	16	4.770
f57v_19_001	sign	1	5.519
f57v_19_002	sign	28	4.105
f57v_19_003	sign	29	6.036
f57v_19_004	sign	19	4.693
f57v_19_005	sign	49.1	3.967
f57v_19_006	sign	29	4.027
f57v_19_007	sign	54	3.741
f57v_19_008	sign	23	5.000
f57v_19_009	sign	62	4.119
f57v_19_010	sign	19	6.300
f57v_19_011	sign	52.1	4.192
f57v_19_012	sign	61	5.963
f57v_19_013	sign	63	5.172
f57v_19_014	sign	62	4.413
f57v_19_015	sign	45.0	2.928
f57v_19_016	sign	21.0	4.810
f57v_19_017	sign	37	8.488
f57v_20_001	sign	31	7.156
f57v_20_002	sign	9	7.848
f57v_20_003	sign	23	3.102
f57v_20_004	sign	16	5.922
f57v_20_005	sign	22	4.644
f57v_20_006	sign	11	5.822
f57v_20_007	sign	49.0	6.009
f57v_20_008	sign	61	5.213
f57v_20_009	sign	46	5.071
f57v_20_010	sign	29	4.937
f57v_20_011	sign	1	5.902
f57v_20_012	sign	1	5.779
f57v_20_013	sign	30	4.585
f57v_20_014	sign	5	7.802
f57v_20_015	sign	56	5.114
f57v_20_016	sign	58	5.004
f57v_20_017	sign	41	5.433
f57v_20_018	sign	26	3.405
f57v_20_019	sign	11	6.192
f54r_01_m0001	mark	4	5.377
f54r_01_m0002	mark	5	14.094
f54r_01_m0003	mark	14	8.203
f54r_01_m0004	mark	7	5.492
f54r_01_m0005	mark	10.0	12.486
f54r_02_m0006	mark	10.0	7.309
f54r_02_m0007	mark	17	8.179
f54r_02_m0008	mark	3	6.283
f54r_02_m0009	mark	17	4.461
f54r_02_m0010	mark	12.0	5.579
f54r_02_m0011	mark	17	3.378
f54r_02_m0012	mark	12.1	4.092
f54r_02_m0013	mark	12.0	9.188
f54r_02_m0014	mark	5	4.968
f54r_02_m0015	mark	17	4.595
f54r_02_m0016	mark	17	8.904
f54r_02_m0017	mark	17	3.446
f54r_02_m0018	mark	17	4.808
f54r_02_m0019	mark	11	6.489
f54r_02_m0020	mark	3	4.854
f54r_03_m0021	mark	12.0	7.542
f54r_03_m0022	mark	3	12.175
f54r_03_m0023	mark	15	5.279
f54r_03_m0024	mark	11	8.369
f54r_03_m0025	mark	11	6.188
f54r_03_m0026	mark	8	5.210
f54r_03_m0027	mark	5	4.332
f54r_03_m0028	mark	3	4.583
f54r_03_m0029	mark	5	3.531
f54r_04_m0030	mark	4	5.949
f54r_04_m0031	mark	11	6.371
f54r_04_m0032	mark	12.0	6.402
f54r_04_m0033	mark	11	5.328
f54r_04_m0034	mark	5	4.512
f54r_04_m0035	mark	17	3.483
f54r_04_m0036	mark	11	4.379
f54r_04_m0037	mark	17	5.338
f54r_04_m0038	mark	17	4.229
f54r_04_m0039	mark	3	12.198
f54r_05_m0040	mark	8	9.051
f54r_05_m0041	mark	11	5.619
f54r_05_m0042	mark	3	4.558
f54r_05_m0043	mark	12.0	5.954
f54r_05_m0044	mark	3	12.286
f54r_05_m0045	mark	5	4.123
f54r_05_m0046	mark	11	6.389
