sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f54r_13_003	f54r	13	3	488	2512	122	215	2.529	1.435	-0.112	f54r_13_m0146
f54r_13_004	f54r	13	4	609	2588	86	59	0.694	1.012	-0.135	
f54r_13_005	f54r	13	5	694	2598	67	75	0.882	0.788	0.076	
f54r_13_006	f54r	13	6	770	2590	60	66	0.776	0.706	-0.071	
f54r_13_007	f54r	13	7	835	2586	123	55	0.647	1.447	-0.182	
f54r_13_008	f54r	13	8	943	2600	67	86	1.012	0.788	0.165	f54r_13_m0139
f54r_13_009	f54r	13	9	1035	2545	99	214	2.518	1.165	0.271	
f54r_13_010	f54r	13	10	1114	2606	128	42	0.494	1.506	-0.024	
f54r_13_011	f54r	13	11	1244	2545	53	173	2.035	0.624	0.029	
f54r_13_012	f54r	13	12	1324	2613	95	61	0.718	1.118	0.171	f54r_13_m0144
f54r_13_013	f54r	13	13	1424	2607	59	100	1.176	0.694	0.329	f54r_13_m0145
f54r_13_014	f54r	13	14	1555	2581	74	76	0.894	0.871	-0.118	f54r_13_m0134
f54r_13_015	f54r	13	15	1643	2580	51	81	0.953	0.600	-0.100	
f54r_13_016	f54r	13	16	1717	2577	96	85	1.000	1.129	-0.112	f54r_13_m0136|f54r_13_m0137
f54r_13_017	f54r	13	17	1837	2610	48	52	0.612	0.565	0.082	f54r_13_m0140
f54r_13_018	f54r	13	18	1902	2613	104	71	0.835	1.224	0.229	f54r_13_m0142|f54r_13_m0143
f54r_13_019	f54r	13	19	2015	2558	98	116	1.365	1.153	-0.153	
f54r_13_020	f54r	13	20	2135	2571	106	85	1.000	1.247	-0.182	
f54r_13_021	f54r	13	21	2264	2545	74	113	1.329	0.871	-0.324	
f54r_13_022	f54r	13	22	2313	2590	127	61	0.718	1.494	-0.100	
f54r_13_023	f54r	13	23	2428	2600	65	159	1.871	0.765	0.594	
f54r_13_024	f54r	13	24	2517	2599	182	58	0.682	2.141	-0.012	
f54r_13_025	f54r	13	25	2721	2585	75	152	1.788	0.882	0.376	
f54r_13_026	f54r	13	26	2801	2602	230	87	1.024	2.706	0.194	
f54r_14_001	f54r	14	1	26	2814	47	119	1.400	0.553	0.347	
f54r_14_002	f54r	14	2	309	2802	80	83	0.976	0.941	-0.006	f54r_14_m0149|f54r_14_m0150
f54r_14_003	f54r	14	3	414	2810	91	57	0.671	1.071	-0.065	f54r_14_m0152
f54r_14_004	f54r	14	4	514	2815	110	102	1.200	1.294	0.259	
f54r_14_005	f54r	14	5	638	2810	124	59	0.694	1.459	-0.053	
f54r_14_006	f54r	14	6	740	2824	74	95	1.118	0.871	0.324	f54r_14_m0155
f54r_14_007	f54r	14	7	865	2824	72	97	1.141	0.847	0.335	f54r_14_m0156
f54r_14_008	f54r	14	8	951	2811	87	116	1.365	1.024	0.294	
f54r_14_009	f54r	14	9	1021	2786	137	88	1.035	1.612	-0.165	
f54r_14_010	f54r	14	10	1155	2708	77	167	1.965	0.906	-0.618	
f54r_14_011	f54r	14	11	1236	2809	65	70	0.824	0.765	0.000	f54r_14_m0147
f54r_14_012	f54r	14	12	1350	2811	85	60	0.706	1.000	-0.035	f54r_14_m0151
f54r_14_013	f54r	14	13	1452	2821	109	50	0.588	1.282	0.024	f54r_14_m0148
f54r_14_014	f54r	14	14	1568	2815	111	99	1.165	1.306	0.241	
f54r_14_015	f54r	14	15	1677	2810	126	53	0.624	1.482	-0.088	
f54r_14_016	f54r	14	16	1801	2811	118	107	1.259	1.388	0.241	
f54r_14_017	f54r	14	17	1933	2769	111	154	1.812	1.306	0.024	
f54r_14_018	f54r	14	18	2053	2829	75	76	0.894	0.882	0.271	f54r_14_m0153
f54r_14_019	f54r	14	19	2181	2753	79	117	1.376	0.929	-0.382	
f54r_14_020	f54r	14	20	2224	2817	95	135	1.588	1.118	0.476	
f54r_14_021	f54r	14	21	2303	2817	83	119	1.400	0.976	0.382	
f54r_14_022	f54r	14	22	2392	2801	64	75	0.882	0.753	-0.065	
f54r_14_023	f54r	14	23	2464	2773	112	120	1.412	1.318	-0.129	
f54r_14_024	f54r	14	24	2596	2818	94	51	0.600	1.106	-0.006	
f54r_14_025	f54r	14	25	2691	2816	49	52	0.612	0.576	-0.024	
f54r_14_026	f54r	14	26	2747	2810	81	75	0.882	0.953	0.041	
f54r_14_027	f54r	14	27	2836	2811	212	89	1.047	2.494	0.135	f54r_14_m0154
f54r_15_001	f54r	15	1	318	2946	252	146	1.718	2.965	-0.424	
f54r_15_002	f54r	15	2	569	3028	37	53	0.624	0.435	-0.006	
f54r_15_003	f54r	15	3	658	3025	234	63	0.741	2.753	0.018	
f54r_15_004	f54r	15	4	881	3027	62	61	0.718	0.729	0.029	
f54r_15_005	f54r	15	5	992	2942	73	138	1.624	0.859	-0.518	
f54r_15_006	f54r	15	6	1092	2994	100	135	1.588	1.176	0.076	
f54r_15_007	f54r	15	7	1191	3026	64	57	0.671	0.753	-0.006	
f54r_15_008	f54r	15	8	1273	2966	112	127	1.494	1.318	-0.300	
f54r_15_009	f54r	15	9	1400	3030	107	80	0.941	1.259	0.176	f54r_15_m0159|f54r_15_m0161
f54r_15_010	f54r	15	10	1522	3024	58	57	0.671	0.682	-0.029	f54r_15_m0157
f54r_15_011	f54r	15	11	1592	3029	92	83	0.976	1.082	0.182	f54r_15_m0162
f54r_15_012	f54r	15	12	1686	3039	91	74	0.871	1.071	0.247	f54r_15_m0158|f54r_15_m0160
f54r_15_013	f54r	15	13	1809	2997	121	86	1.012	1.424	-0.176	
f54r_15_014	f54r	15	14	1929	3008	245	124	1.459	2.882	0.176	
f54r_15_015	f54r	15	15	2169	3108	20	32	0.376	0.235	0.812	
f54r_15_016	f54r	15	16	2229	2965	266	126	1.482	3.129	-0.318	
f54r_15_017	f54r	15	17	2513	3024	28	55	0.647	0.329	-0.041	
f54r_15_018	f54r	15	18	2581	2965	76	122	1.435	0.894	-0.341	
f54r_15_019	f54r	15	19	2619	3027	121	59	0.694	1.424	0.018	
f54r_15_020	f54r	15	20	2726	3039	62	54	0.635	0.729	0.129	
f54r_15_021	f54r	15	21	2833	3044	100	48	0.565	1.176	0.153	
f54r_15_022	f54r	15	22	2982	3038	35	70	0.824	0.412	0.212	
f54r_16_001	f54r	16	1	295	3236	62	65	0.765	0.729	-0.029	
f54r_16_002	f54r	16	2	354	3241	23	51	0.600	0.271	-0.053	
f54r_16_003	f54r	16	3	377	3243	111	56	0.659	1.306	0.000	f54r_16_m0166
f54r_16_004	f54r	16	4	483	3170	64	127	1.494	0.753	-0.441	
f54r_16_005	f54r	16	5	528	3234	67	64	0.753	0.788	-0.059	
f54r_16_006	f54r	16	6	587	3227	67	73	0.859	0.788	-0.088	
f54r_16_007	f54r	16	7	690	3251	140	158	1.859	1.647	0.694	
f54r_16_008	f54r	16	8	838	3201	47	97	1.141	0.553	-0.253	
f54r_16_009	f54r	16	9	863	3196	51	103	1.212	0.600	-0.276	
f54r_16_010	f54r	16	10	953	3183	99	120	1.412	1.165	-0.329	
f54r_16_011	f54r	16	11	1076	3169	46	165	1.941	0.541	-0.229	f54r_16_m0167
f54r_16_012	f54r	16	12	1189	3177	67	125	1.471	0.788	-0.371	
f54r_16_013	f54r	16	13	1228	3240	137	67	0.788	1.612	0.029	
f54r_16_014	f54r	16	14	1348	3239	71	69	0.812	0.835	0.029	
f54r_16_015	f54r	16	15	1429	3256	21	43	0.506	0.247	0.076	
f54r_16_016	f54r	16	16	1502	3242	71	85	1.000	0.835	0.159	f54r_16_m0163|f54r_16_m0164
f54r_16_017	f54r	16	17	1641	3187	80	120	1.412	0.941	-0.282	
f54r_16_018	f54r	16	18	1720	3246	48	53	0.624	0.565	0.018	f54r_16_m0168
f54r_16_019	f54r	16	19	1771	3222	201	74	0.871	2.365	-0.141	f54r_16_m0165
f54r_16_020	f54r	16	20	2004	3242	70	141	1.659	0.824	0.488	
f54r_16_021	f54r	16	21	2112	3238	40	66	0.776	0.471	0.000	
f54r_16_022	f54r	16	22	2191	3221	118	71	0.835	1.388	-0.171	
f54r_16_023	f54r	16	23	2318	3182	98	65	0.765	1.153	-0.665	
f54r_16_024	f54r	16	24	2415	3240	48	85	1.000	0.565	0.135	
f54r_16_025	f54r	16	25	2483	3178	62	113	1.329	0.729	-0.429	
f54r_16_026	f54r	16	26	2536	3242	86	56	0.659	1.012	-0.012	
f54r_16_027	f54r	16	27	2629	3240	128	62	0.729	1.506	0.000	f54r_16_m0169
f54r_16_028	f54r	16	28	2744	3176	81	128	1.506	0.953	-0.365	
f54r_16_029	f54r	16	29	2872	3178	72	164	1.929	0.847	-0.129	f54r_16_m0170
f54r_17_001	f54r	17	1	315	3460	36	66	0.776	0.424	0.094	
f54r_17_002	f54r	17	2	432	3351	106	170	2.000	1.247	-0.576	
f54r_17_003	f54r	17	3	543	3376	151	137	1.612	1.776	-0.476	
f54r_17_004	f54r	17	4	726	3409	69	103	1.212	0.812	-0.288	
f54r_17_005	f54r	17	5	829	3459	46	49	0.576	0.541	-0.018	f54r_17_m0172
f54r_17_006	f54r	17	6	884	3460	59	61	0.718	0.694	0.065	
f54r_17_007	f54r	17	7	965	3452	40	64	0.753	0.471	-0.012	f54r_17_m0171
f54r_17_008	f54r	17	8	1012	3448	106	91	1.071	1.247	0.100	
f54r_17_009	f54r	17	9	1119	3450	130	157	1.847	1.529	0.512	
f54r_17_010	f54r	17	10	1275	3392	71	182	2.141	0.835	-0.024	
f54r_17_011	f54r	17	11	1364	3454	83	55	0.647	0.976	-0.041	f54r_17_m0174
f54r_17_012	f54r	17	12	1487	3441	83	73	0.859	0.976	-0.088	
f54r_17_013	f54r	17	13	1575	3475	167	42	0.494	1.965	0.129	
f54r_17_014	f54r	17	14	1751	3392	53	172	2.024	0.624	-0.082	
f54r_17_015	f54r	17	15	1806	3463	99	52	0.612	1.165	0.047	f54r_17_m0173
f54r_17_016	f54r	17	16	1890	3460	95	111	1.306	1.118	0.359	
f54r_17_017	f54r	17	17	1982	3435	64	89	1.047	0.753	-0.065	
f54r_17_018	f54r	17	18	2081	3465	89	82	0.965	1.047	0.247	f54r_17_m0177
f54r_17_019	f54r	17	19	2160	3390	102	118	1.388	1.200	-0.424	
f54r_17_020	f54r	17	20	2266	3453	60	62	0.729	0.706	-0.012	
f54r_17_021	f54r	17	21	2351	3469	109	79	0.929	1.282	0.276	f54r_17_m0175|f54r_17_m0178
f54r_17_022	f54r	17	22	2434	3456	100	130	1.529	1.176	0.424	f54r_17_m0176
f54r_17_023	f54r	17	23	2533	3398	119	123	1.447	1.400	-0.300	
f54r_17_024	f54r	17	24	2678	3429	133	79	0.929	1.565	-0.194	
f54r_17_025	f54r	17	25	2810	3431	133	156	1.835	1.565	0.282	
f54r_17_026	f54r	17	26	2963	3515	14	26	0.306	0.165	0.506	
f54r_18_001	f54r	18	1	297	3632	294	126	1.482	3.459	-0.012	
f54r_18_002	f54r	18	2	583	3771	90	62	0.729	1.059	1.247	f54r_18_m0186
f54r_18_003	f54r	18	3	645	3593	71	129	1.518	0.835	-0.453	
f54r_18_004	f54r	18	4	692	3656	108	63	0.741	1.271	-0.100	
f54r_18_005	f54r	18	5	816	3613	113	133	1.565	1.329	-0.194	
f54r_18_006	f54r	18	6	957	3666	107	88	1.035	1.259	0.165	f54r_18_m0179|f54r_18_m0181
f54r_18_007	f54r	18	7	1077	3621	67	105	1.235	0.788	-0.265	
f54r_18_008	f54r	18	8	1167	3593	105	143	1.682	1.235	-0.371	f54r_18_m0184
f54r_18_009	f54r	18	9	1276	3675	130	38	0.447	1.529	-0.024	
f54r_18_010	f54r	18	10	1419	3608	99	121	1.424	1.165	-0.324	f54r_18_m0183
f54r_18_011	f54r	18	11	1546	3683	68	66	0.776	0.800	0.235	f54r_18_m0182
f54r_18_012	f54r	18	12	1665	3667	54	76	0.894	0.635	0.106	f54r_18_m0180
f54r_18_013	f54r	18	13	1723	3685	71	67	0.788	0.835	0.265	
f54r_18_014	f54r	18	14	1809	3595	95	134	1.576	1.118	-0.400	
f54r_18_015	f54r	18	15	1914	3687	170	40	0.471	2.000	0.129	
f54r_18_016	f54r	18	16	2095	3680	53	53	0.624	0.624	0.124	f54r_18_m0185
f54r_18_017	f54r	18	17	2157	3670	88	135	1.588	1.035	0.488	
f54r_18_018	f54r	18	18	2260	3669	38	63	0.741	0.447	0.053	
f54r_18_019	f54r	18	19	2319	3629	183	125	1.471	2.153	-0.053	
f54r_18_020	f54r	18	20	2559	3584	82	140	1.647	0.965	-0.494	
f54r_18_021	f54r	18	21	2647	3648	86	146	1.718	1.012	0.294	
f54r_18_022	f54r	18	22	2693	3654	340	141	1.659	4.000	0.335	f54r_18_m0187
f54r_19_001	f54r	19	1	309	3772	66	193	2.271	0.776	-0.488	
f54r_19_002	f54r	19	2	452	3864	44	79	0.929	0.518	-0.076	
f54r_19_003	f54r	19	3	555	3868	36	72	0.847	0.424	-0.071	
f54r_19_004	f54r	19	4	700	3881	44	93	1.094	0.518	0.206	
f54r_19_005	f54r	19	5	743	3854	55	79	0.929	0.647	-0.194	
f54r_19_006	f54r	19	6	835	3804	57	130	1.529	0.671	-0.482	
f54r_19_007	f54r	19	7	891	3872	39	64	0.753	0.459	-0.071	
f54r_19_008	f54r	19	8	924	3873	37	75	0.882	0.435	0.006	
f54r_19_009	f54r	19	9	958	3790	91	149	1.753	1.071	-0.535	
f54r_19_010	f54r	19	10	1039	3867	79	67	0.788	0.929	-0.112	
f54r_19_011	f54r	19	11	1103	3868	76	67	0.788	0.894	-0.100	
f54r_19_012	f54r	19	12	1222	3874	80	56	0.659	0.941	-0.094	
f54r_19_013	f54r	19	13	1304	3775	114	161	1.894	1.341	-0.641	
f54r_19_014	f54r	19	14	1395	3805	60	122	1.435	0.706	-0.518	
f54r_19_015	f54r	19	15	1452	3832	120	146	1.718	1.412	-0.059	
f54r_19_016	f54r	19	16	1571	3880	41	53	0.624	0.482	-0.041	
f54r_19_017	f54r	19	17	1663	3812	132	128	1.506	1.553	-0.400	
f54r_19_018	f54r	19	18	1817	3884	76	59	0.694	0.894	0.041	
f54r_19_019	f54r	19	19	1997	3800	112	147	1.729	1.318	-0.429	
f54r_19_020	f54r	19	20	2114	3863	102	107	1.259	1.200	0.076	
f54r_19_021	f54r	19	21	2241	3864	96	76	0.894	1.129	-0.094	
f54r_19_022	f54r	19	22	2339	3897	157	42	0.494	1.847	0.094	
f54r_19_023	f54r	19	23	2493	3826	56	166	1.953	0.659	-0.012	
f54r_19_024	f54r	19	24	2563	3895	54	53	0.624	0.635	0.135	f54r_19_m0190
f54r_19_025	f54r	19	25	2637	3806	122	219	2.576	1.435	0.065	
f54r_19_026	f54r	19	26	2779	3887	94	46	0.541	1.106	0.000	f54r_19_m0189
f54r_19_027	f54r	19	27	2889	3902	106	78	0.918	1.247	0.365	f54r_19_m0188
f54r_19_028	f54r	19	28	2994	3939	16	30	0.353	0.188	0.518	
f54v_01_001	f54v	1	1	389	176	33	55	1.618	0.971	-0.574	f54v_01_m0001|f54v_01_m0017
f54v_01_002	f54v	1	2	426	214	27	24	0.706	0.794	0.088	
f54v_01_003	f54v	1	3	442	213	32	46	1.353	0.941	0.382	f54v_01_m0005|f54v_01_m0010|f54v_01_m0018
f54v_01_004	f54v	1	4	477	187	18	66	1.941	0.529	-0.088	
f54v_01_005	f54v	1	5	495	216	28	29	0.853	0.824	0.221	f54v_01_m0011
f54v_01_006	f54v	1	6	543	190	40	55	1.618	1.176	-0.162	
f54v_01_007	f54v	1	7	587	201	21	30	0.882	0.618	-0.206	f54v_01_m0002
f54v_01_008	f54v	1	8	612	181	32	78	2.294	0.941	-0.088	
f54v_01_009	f54v	1	9	644	190	19	63	1.853	0.559	-0.044	f54v_01_m0003|f54v_01_m0004|f54v_01_m0006
f54v_01_010	f54v	1	10	667	208	34	50	1.471	1.000	0.294	
f54v_01_011	f54v	1	11	696	203	25	30	0.882	0.735	-0.147	
f54v_01_012	f54v	1	12	722	203	20	27	0.794	0.588	-0.191	f54v_01_m0008|f54v_01_m0009
f54v_01_013	f54v	1	13	757	200	39	34	1.000	1.147	-0.176	f54v_01_m0007
f54v_01_014	f54v	1	14	795	209	47	51	1.500	1.382	0.338	
f54v_01_015	f54v	1	15	837	210	25	46	1.353	0.735	0.294	
f54v_01_016	f54v	1	16	873	205	36	30	0.882	1.059	-0.088	
f54v_01_017	f54v	1	17	905	219	66	17	0.500	1.941	0.132	
f54v_01_018	f54v	1	18	969	188	23	72	2.118	0.676	0.029	
f54v_01_019	f54v	1	19	1001	214	21	20	0.588	0.618	0.029	f54v_01_m0012
f54v_01_020	f54v	1	20	1025	212	44	38	1.118	1.294	0.235	
f54v_01_021	f54v	1	21	1069	217	50	19	0.559	1.471	0.103	
f54v_01_022	f54v	1	22	1131	213	38	21	0.618	1.118	0.015	f54v_01_m0016
f54v_01_023	f54v	1	23	1175	218	59	16	0.471	1.735	0.088	
f54v_01_024	f54v	1	24	1249	211	26	53	1.559	0.765	0.426	
f54v_01_025	f54v	1	25	1279	205	20	29	0.853	0.588	-0.103	
f54v_01_026	f54v	1	26	1312	197	42	57	1.676	1.235	0.074	f54v_01_m0013
f54v_01_027	f54v	1	27	1358	218	16	29	0.853	0.471	0.279	f54v_01_m0014|f54v_01_m0015
f54v_01_028	f54v	1	28	1395	215	35	49	1.441	1.029	0.485	
f54v_01_029	f54v	1	29	1433	205	27	53	1.559	0.794	0.250	
f54v_02_001	f54v	2	1	375	259	37	83	2.441	1.088	-0.103	f54v_02_m0022|f54v_02_m0028
f54v_02_002	f54v	2	2	415	293	27	25	0.735	0.794	0.044	
f54v_02_003	f54v	2	3	449	286	28	26	0.765	0.824	-0.147	
f54v_02_004	f54v	2	4	487	274	47	54	1.588	1.382	-0.088	f54v_02_m0020
f54v_02_005	f54v	2	5	544	283	40	32	0.941	1.176	-0.147	
f54v_02_006	f54v	2	6	594	281	23	35	1.029	0.676	-0.162	
f54v_02_007	f54v	2	7	606	253	72	90	2.647	2.118	-0.176	
f54v_02_008	f54v	2	8	674	285	54	21	0.618	1.588	-0.250	
f54v_02_009	f54v	2	9	729	291	33	33	0.971	0.971	0.103	f54v_02_m0021
f54v_02_010	f54v	2	10	764	264	40	77	2.265	1.176	-0.044	
f54v_02_011	f54v	2	11	813	293	20	20	0.588	0.588	-0.029	f54v_02_m0023
f54v_02_012	f54v	2	12	835	294	21	58	1.706	0.618	0.559	
f54v_02_013	f54v	2	13	858	272	40	58	1.706	1.176	-0.088	
f54v_02_014	f54v	2	14	898	296	22	35	1.029	0.647	0.279	f54v_02_m0024
f54v_02_015	f54v	2	15	935	283	34	32	0.941	1.000	-0.147	
f54v_02_016	f54v	2	16	971	299	60	17	0.500	1.765	0.103	
f54v_02_017	f54v	2	17	1033	291	46	19	0.559	1.353	-0.103	
f54v_02_018	f54v	2	18	1074	289	33	45	1.324	0.971	0.221	
f54v_02_019	f54v	2	19	1101	289	31	30	0.882	0.912	0.000	f54v_02_m0019
f54v_02_020	f54v	2	20	1143	272	27	65	1.912	0.794	0.015	
f54v_02_021	f54v	2	21	1178	291	23	25	0.735	0.676	-0.015	
f54v_02_022	f54v	2	22	1208	286	28	31	0.912	0.824	-0.074	
f54v_02_023	f54v	2	23	1246	294	39	25	0.735	1.147	0.074	f54v_02_m0026
f54v_02_024	f54v	2	24	1298	296	17	27	0.794	0.500	0.162	f54v_02_m0027
f54v_02_025	f54v	2	25	1317	299	26	34	1.000	0.765	0.353	
f54v_02_026	f54v	2	26	1355	298	41	39	1.147	1.206	0.397	f54v_02_m0029
f54v_02_027	f54v	2	27	1385	297	37	43	1.265	1.088	0.426	
f54v_02_028	f54v	2	28	1424	298	29	35	1.029	0.853	0.338	f54v_02_m0025
f54v_03_001	f54v	3	1	285	370	10	12	0.353	0.294	-0.265	
f54v_03_002	f54v	3	2	393	373	22	29	0.853	0.647	0.074	f54v_03_m0038
f54v_03_003	f54v	3	3	413	378	65	17	0.500	1.912	0.044	
f54v_03_004	f54v	3	4	486	353	33	52	1.529	0.971	-0.176	
f54v_03_005	f54v	3	5	520	367	26	36	1.059	0.765	0.000	f54v_03_m0030
f54v_03_006	f54v	3	6	563	372	43	49	1.441	1.265	0.338	f54v_03_m0039|f54v_03_m0044
f54v_03_007	f54v	3	7	613	348	31	41	1.206	0.912	-0.485	
f54v_03_008	f54v	3	8	649	372	20	31	0.912	0.588	0.074	f54v_03_m0046
f54v_03_009	f54v	3	9	689	372	50	70	2.059	1.471	0.647	
f54v_03_010	f54v	3	10	742	377	27	31	0.912	0.794	0.221	
f54v_03_011	f54v	3	11	764	352	31	66	1.941	0.912	0.000	f54v_03_m0035
f54v_03_012	f54v	3	12	795	373	28	37	1.088	0.824	0.191	
f54v_03_013	f54v	3	13	819	369	24	26	0.765	0.706	-0.088	
f54v_03_014	f54v	3	14	845	368	23	29	0.853	0.676	-0.074	f54v_03_m0033
f54v_03_015	f54v	3	15	886	372	43	36	1.059	1.265	0.147	f54v_03_m0040
f54v_03_016	f54v	3	16	933	363	35	33	0.971	1.029	-0.162	f54v_03_m0031
f54v_03_017	f54v	3	17	985	369	52	53	1.559	1.529	0.309	
f54v_03_018	f54v	3	18	1034	379	59	16	0.471	1.735	0.059	
f54v_03_019	f54v	3	19	1096	370	26	27	0.794	0.765	-0.044	f54v_03_m0032
f54v_03_020	f54v	3	20	1135	372	16	26	0.765	0.471	0.000	f54v_03_m0036
f54v_03_021	f54v	3	21	1158	377	36	20	0.588	1.059	0.059	f54v_03_m0041
f54v_03_022	f54v	3	22	1204	380	21	25	0.735	0.618	0.221	
f54v_03_023	f54v	3	23	1237	374	54	50	1.471	1.588	0.412	f54v_03_m0034|f54v_03_m0037
f54v_03_024	f54v	3	24	1297	381	25	26	0.765	0.735	0.265	
f54v_03_025	f54v	3	25	1332	358	36	41	1.206	1.059	-0.191	f54v_03_m0042|f54v_03_m0045|f54v_03_m0048
f54v_03_026	f54v	3	26	1373	379	35	19	0.559	1.029	0.103	f54v_03_m0043|f54v_03_m0047
f54v_03_027	f54v	3	27	1417	355	27	57	1.676	0.794	-0.044	
f54v_04_001	f54v	4	1	393	456	23	25	0.735	0.676	0.044	
f54v_04_002	f54v	4	2	419	452	18	27	0.794	0.529	-0.044	
f54v_04_003	f54v	4	3	445	423	39	56	1.647	1.147	-0.471	
f54v_04_004	f54v	4	4	491	421	37	55	1.618	1.088	-0.544	
f54v_04_005	f54v	4	5	534	454	36	19	0.559	1.059	-0.103	f54v_04_m0053
f54v_04_006	f54v	4	6	584	435	38	63	1.853	1.118	-0.015	
f54v_04_007	f54v	4	7	621	448	25	27	0.794	0.735	-0.162	
f54v_04_008	f54v	4	8	638	417	17	28	0.824	0.500	-1.059	
f54v_04_009	f54v	4	9	650	417	28	103	3.029	0.824	0.044	
f54v_04_010	f54v	4	10	670	450	25	26	0.765	0.735	-0.118	
f54v_04_011	f54v	4	11	698	452	56	23	0.676	1.647	-0.103	
f54v_04_012	f54v	4	12	764	458	20	19	0.559	0.588	0.015	f54v_04_m0054
f54v_04_013	f54v	4	13	785	459	26	23	0.676	0.765	0.103	
f54v_04_014	f54v	4	14	810	452	25	25	0.735	0.735	-0.074	f54v_04_m0049
f54v_04_015	f54v	4	15	849	435	33	61	1.794	0.971	-0.044	
f54v_04_016	f54v	4	16	884	449	35	34	1.000	1.029	-0.029	f54v_04_m0050|f54v_04_m0051
f54v_04_017	f54v	4	17	928	461	42	22	0.647	1.235	0.147	f54v_04_m0056
f54v_04_018	f54v	4	18	973	467	61	16	0.471	1.794	0.235	
f54v_04_019	f54v	4	19	1046	461	38	21	0.618	1.118	0.132	f54v_04_m0058
f54v_04_020	f54v	4	20	1089	459	30	44	1.294	0.882	0.412	
f54v_04_021	f54v	4	21	1116	442	52	62	1.824	1.529	0.176	
f54v_04_022	f54v	4	22	1177	437	30	42	1.235	0.882	-0.265	
f54v_04_023	f54v	4	23	1212	458	33	20	0.588	0.971	0.029	f54v_04_m0055|f54v_04_m0057
f54v_04_024	f54v	4	24	1248	456	22	30	0.882	0.647	0.118	f54v_04_m0052
f54v_04_025	f54v	4	25	1282	438	41	54	1.588	1.206	-0.059	
f54v_04_026	f54v	4	26	1325	456	31	22	0.647	0.912	0.000	
f54v_04_027	f54v	4	27	1350	457	33	43	1.265	0.971	0.338	
f54v_04_028	f54v	4	28	1374	437	31	64	1.882	0.912	0.059	
f54v_04_029	f54v	4	29	1405	438	47	43	1.265	1.382	-0.221	
f54v_04_030	f54v	4	30	1446	459	14	16	0.471	0.412	0.000	
f54v_05_001	f54v	5	1	402	535	20	21	0.618	0.588	-0.074	f54v_05_m0060
f54v_05_002	f54v	5	2	432	500	41	86	2.529	1.206	-0.147	
f54v_05_003	f54v	5	3	478	534	55	20	0.588	1.618	-0.118	
f54v_05_004	f54v	5	4	538	526	25	33	0.971	0.735	-0.162	
f54v_05_005	f54v	5	5	575	533	24	28	0.824	0.706	-0.029	f54v_05_m0059
f54v_05_006	f54v	5	6	603	537	36	19	0.559	1.059	-0.044	f54v_05_m0061
f54v_05_007	f54v	5	7	641	531	25	28	0.824	0.735	-0.088	
f54v_05_008	f54v	5	8	670	539	28	29	0.853	0.824	0.162	f54v_05_m0062
f54v_05_009	f54v	5	9	722	520	38	52	1.529	1.118	-0.059	
f54v_05_010	f54v	5	10	762	512	42	45	1.324	1.235	-0.397	
f54v_05_011	f54v	5	11	787	537	45	48	1.412	1.324	0.382	
f54v_05_012	f54v	5	12	847	505	45	57	1.676	1.324	-0.426	
f54v_05_013	f54v	5	13	872	541	42	47	1.382	1.235	0.485	
f54v_05_014	f54v	5	14	908	526	60	41	1.206	1.765	-0.044	
f54v_05_015	f54v	5	15	981	516	23	52	1.529	0.676	-0.176	
f54v_05_016	f54v	5	16	1005	546	24	24	0.706	0.706	0.294	
f54v_05_017	f54v	5	17	1040	543	38	20	0.588	1.118	0.147	f54v_05_m0064
f54v_05_018	f54v	5	18	1093	532	35	26	0.765	1.029	-0.088	
f54v_05_019	f54v	5	19	1130	537	46	29	0.853	1.353	0.103	
f54v_05_020	f54v	5	20	1162	537	39	45	1.324	1.147	0.338	
f54v_05_021	f54v	5	21	1198	544	57	14	0.412	1.676	0.088	
f54v_05_022	f54v	5	22	1263	523	47	49	1.441	1.382	-0.015	f54v_05_m0063
f54v_05_023	f54v	5	23	1300	539	36	51	1.500	1.059	0.485	
f54v_05_024	f54v	5	24	1346	518	29	63	1.853	0.853	0.044	
f54v_05_025	f54v	5	25	1381	534	44	32	0.941	1.294	0.059	
f54v_05_026	f54v	5	26	1432	514	28	54	1.588	0.824	-0.206	
f54v_06_001	f54v	6	1	406	623	23	27	0.794	0.676	0.191	f54v_06_m0071
f54v_06_002	f54v	6	2	433	596	34	49	1.441	1.000	-0.279	
f54v_06_003	f54v	6	3	473	617	22	28	0.824	0.647	0.029	f54v_06_m0065
f54v_06_004	f54v	6	4	498	624	26	28	0.824	0.765	0.235	
f54v_06_005	f54v	6	5	512	593	39	27	0.794	1.147	-0.691	
f54v_06_006	f54v	6	6	547	601	41	55	1.618	1.206	-0.044	
f54v_06_007	f54v	6	7	600	596	39	50	1.471	1.147	-0.265	
f54v_06_008	f54v	6	8	644	620	21	25	0.735	0.618	0.074	
f54v_06_009	f54v	6	9	668	614	25	26	0.765	0.735	-0.088	f54v_06_m0066
f54v_06_010	f54v	6	10	710	600	40	55	1.618	1.176	-0.074	
f54v_06_011	f54v	6	11	738	620	72	16	0.471	2.118	-0.059	
f54v_06_012	f54v	6	12	817	619	20	20	0.588	0.588	-0.029	f54v_06_m0072
f54v_06_013	f54v	6	13	861	621	23	28	0.824	0.676	0.147	f54v_06_m0069
f54v_06_014	f54v	6	14	884	624	28	24	0.706	0.824	0.176	
